YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 09 30 20 282  9.6 12.1  1.89  5.00  4.92 274 1006.2  19.6  19.8   8.3 99.0
1999 09 30 21 284  9.2 11.3  1.76  5.00  4.89 283 1007.6  19.8  19.8   6.2 99.0
1999 09 30 22 309 10.2 12.7  1.69  5.26  4.98 282 1008.2  19.6  19.8   4.5 99.0
1999 09 30 23 317  8.9 10.8  1.48  4.76  4.87 293 1009.4  19.5  19.8   6.1 99.0
1999 10 01 00 325  8.0  9.6  1.43  5.00  4.78 273 1010.4  19.1  19.6   4.4 99.0
1999 10 01 01 316  7.8  9.6  1.34  5.00  4.71 281 1011.2  19.1  19.6   2.2 99.0
1999 10 01 02 313  7.2  9.2  1.17  7.14  4.62 140 1011.8  19.0  19.6   2.6 99.0
1999 10 01 03 316  6.2  7.3  1.15  8.33  4.79 126 1012.3  18.8  19.6   2.2 99.0
1999 10 01 04 322  6.4  7.6  1.16  7.69  4.89 131 1012.6  18.7  19.6   2.0 99.0
1999 10 01 05 318  5.8  7.4  1.05  7.69  4.80 132 1013.1  18.3  19.6   1.6 99.0
1999 10 01 06 326  7.1  8.3  1.01  7.69  4.51 124 1013.3  18.0  19.5   2.0 99.0
1999 10 01 07 331  7.7  9.5  1.01  7.69  4.47 118 1013.8  17.3  19.5   3.2 99.0
1999 10 01 08 325  8.4 10.0  1.07  8.33  4.44 123 1014.0  16.6  19.5  -0.2 99.0
1999 10 01 09 325  6.8  8.1  0.99  7.69  4.31 120 1014.6  16.4  19.5   0.4 99.0
1999 10 01 10 330  6.0  7.1  0.95  7.69  4.39 115 1015.4  16.0  19.5  -0.1 99.0
1999 10 01 11 318  5.6  7.2  0.82  7.69  4.35 125 1015.7  16.0  19.1   3.3 99.0
1999 10 01 12 313  5.8  6.7  0.79  7.69  4.41 126 1016.3  16.0  19.1   1.2 99.0
1999 10 01 13 316  4.2  5.5  0.75  7.69  4.52 118 1016.5  16.0  19.3   1.4 99.0
1999 10 01 14 298  2.1  2.9  0.72  7.69  4.84 103 1016.5  16.5  19.5  -0.5 99.0
1999 10 01 15 272  2.5  3.5  0.62  8.33  4.86 105 1016.4  16.7  19.5   1.2 99.0
1999 10 01 16 242  2.8  3.9  0.67  7.69  5.54 116 1016.4  16.8  19.6   0.6 99.0
1999 10 01 17 240  4.7  6.0  0.66  7.69  6.19 114 1015.8  16.8  19.6   3.0 99.0
1999 10 01 18 225  5.1  6.1  0.59  7.14  5.78 111 1015.6  17.0  19.6   2.9 99.0
1999 10 01 19 219  6.3  7.4  0.60  7.69  5.30 117 1015.0  17.3  19.6   3.4 99.0
1999 10 01 20 211  6.5  7.7  0.65  9.09  4.53 103 1014.9  17.6  19.6   0.9 99.0
1999 10 01 21 204  6.3  7.4  0.67 10.00  4.06 101 1014.8  18.2  19.6   3.9 99.0
1999 10 01 22 212  7.7  9.4  0.69  2.94  3.86 233 1015.0  18.3  19.6   4.3 99.0
1999 10 01 23 218  8.9 10.5  0.84  3.45  3.87 228 1015.1  18.5  19.6   6.7 99.0
1999 10 02 00 220  8.5  9.9  0.94  3.70  3.90 225 1015.5  18.8  19.6   9.2 99.0
1999 10 02 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 10 02 02 252  9.0 10.6  0.99  4.55  4.18 226 1015.7  19.8  19.6   7.9 99.0
1999 10 02 03 241  8.5 10.0  1.11  4.35  4.12 231 1017.1  19.4  19.6   7.9 99.0
1999 10 02 04 243  8.3  9.8  1.06  4.76  4.17 218 1017.1  19.1  19.5   9.3 99.0
1999 10 02 05 250  8.7 10.2  1.09  4.76  4.11 226 1017.3  19.1  19.5   8.6 99.0
1999 10 02 06 250  9.3 11.3  1.08  5.00  4.17 225 1017.3  19.1  19.5   8.6 99.0
1999 10 02 07 264  8.6 10.7  1.09  4.55  4.08 227 1017.4  19.1  19.5   9.7 99.0
1999 10 02 08 271  7.9  9.2  1.02  4.35  3.99 236 1018.1  18.4  19.5   7.6 99.0
1999 10 02 09 288  5.9  7.0  0.97  4.55  4.06 229 1018.8  18.0  19.5   9.1 99.0
1999 10 02 10 336  4.3  5.4  0.92  5.00  4.20 214 1019.6  17.6  19.5   8.5 99.0
1999 10 02 11  12  1.7  2.3  0.78  3.70  4.17 260 1020.5  17.3  19.5   7.8 99.0
1999 10 02 12  69  2.3  3.2  0.69  4.00  4.24 239 1021.1  18.0  19.5   8.9 99.0
1999 10 02 13 101  2.8  3.2  0.62  4.76  4.46 220 1021.2  18.3  19.5   7.5 99.0
1999 10 02 14 132  2.5  3.3  0.57  4.76  4.56 225 1021.9  18.8  19.5   8.2 99.0
1999 10 02 15 145  1.6  2.5  0.57  9.09  4.35 105 1021.9  19.0  19.6   8.2 99.0
1999 10 02 16 160  2.8  3.5  0.57  4.76  4.35 220 1021.9  18.8  19.8   9.5 99.0
1999 10 02 17 197  3.4  4.1  0.58  4.55  4.49 217 1021.9  18.9  19.8   9.9 99.0
1999 10 02 18 203  4.0  4.9  0.54  4.35  4.47 215 1020.6  19.1  19.8   9.3 99.0
1999 10 02 19 203  4.9  5.7  0.48 11.11  4.66 101 1020.5  19.5  19.8  10.7 99.0
1999 10 02 20 196  6.0  6.8  0.47 10.00  4.66 107 1020.3  19.6  19.8  11.4 99.0
1999 10 02 21 187  8.2  9.8  0.61  2.86  3.70 203 1020.3  19.5  19.8  12.8 99.0
1999 10 02 22 192  9.6 10.7  0.83  3.70  3.57 205 1020.3  19.5  19.8  14.6 99.0
1999 10 02 23 194  9.4 10.7  0.98  4.00  3.86 205 1020.5  19.2  19.6  15.3 99.0
1999 10 03 00 197  9.4 10.9  0.98  4.00  3.96 208 1020.9  19.5  19.6  14.7 99.0
1999 10 03 01 193  9.2 10.8  1.06  4.35  4.06 205 1021.1  19.5  19.6  15.3 99.0
1999 10 03 02 197  9.3 11.2  1.18  4.76  4.06 207 1021.3  19.5  19.6  15.3 99.0
1999 10 03 03 207  9.9 12.1  1.29  5.00  4.23 218 1021.5  19.6  19.6  14.4 99.0
1999 10 03 04 207  9.8 11.9  1.36  5.26  4.44 224 1021.3  19.8  19.6  13.7 99.0
1999 10 03 05 211  9.7 11.7  1.36  5.88  4.47 223 1021.4  19.6  19.6  14.5 99.0
1999 10 03 06 212  8.7 10.3  1.42  5.88  4.60 218 1021.3  19.6  19.6  15.4 99.0
1999 10 03 07 209  8.4 10.1  1.35  6.25  4.47 219 1021.1  19.6  19.6  15.6 99.0
1999 10 03 08 203  8.1  9.5  1.38  6.25  4.61 222 1021.0  19.6  19.6  16.0 99.0
1999 10 03 09 200  8.0  9.6  1.23  5.00  4.38 219 1021.0  19.6  19.6  16.3 99.0
1999 10 03 10 203  8.1  9.4  1.19  5.88  4.47 214 1021.1  19.6  19.6  16.9 99.0
1999 10 03 11 202  7.6  8.8  1.11  5.88  4.48 216 1021.8  19.8  19.5  17.4 99.0
1999 10 03 12 207  7.3  8.5  1.25  5.56  4.52 216 1022.1  19.8  19.5  17.6 99.0
1999 10 03 13 212  6.0  6.7  1.16  5.26  4.44 208 1022.6  19.8  19.5  18.0 99.0
1999 10 03 14 230  6.5  8.0  0.98  5.56  4.54 209 1022.6  19.6  19.5  16.9 99.0
1999 10 03 15 237  6.8  8.4  1.03  5.56  4.38 212 1022.7  19.8  19.5  16.3 99.0
1999 10 03 16 249  5.6  6.6  1.06  5.56  4.47 206 1023.1  19.6  19.6  16.0 99.0
1999 10 03 17 235  4.8  5.6  1.03  5.56  4.68 204 1022.7  19.6  19.6  15.8 99.0
1999 10 03 18 239  4.1  4.6  0.94  5.26  4.55 200 1022.1  19.6  19.8  15.9 99.0
1999 10 03 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 10 03 20 227  2.5  3.0  0.94  5.88  4.75 197 1022.0  20.3  19.8  16.3 99.0
1999 10 03 21 207  2.1  2.3  0.96  5.88  4.98 180 1022.0  20.4  19.9  16.5 99.0
1999 10 03 22 224  1.4  1.6  0.89  5.26  4.95 183 1022.1  20.4  19.8  17.7 99.0
1999 10 03 23 209  0.7  0.9  0.78  5.88  4.71 180 1022.5  19.8  19.8  17.9 99.0
1999 10 04 00 347  1.2  1.6  0.79  5.88  4.92 187 1022.5  19.5  19.6  17.9 99.0
1999 10 04 01  95  0.6  0.8  0.70  5.88  4.75 187 1022.6  19.1  19.7  17.6 99.0
1999 10 04 02  43  1.9  2.7  0.79  5.56  4.94 192 1021.9  19.1  19.6  17.6 99.0
1999 10 04 03  43  5.1  5.6  0.72  5.56  4.77 197 1021.2  19.1  19.6  16.0 99.0
1999 10 04 04  99  3.8  4.4  0.69  5.56  4.58 194 1022.1  19.5  19.6  17.3 99.0
1999 10 04 05 128  3.7  4.4  0.67  5.56  4.27 199 1021.9  19.5  19.6  17.9 99.0
1999 10 04 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 10 04 07 150  2.7  3.0  0.58  5.00  4.41 188 1020.4  19.6  19.6  18.2 99.0
1999 10 04 08 152  3.8  4.6  0.59  5.00  4.42 195 1019.0  19.8  19.6  18.1 99.0
1999 10 04 09 186 10.5 12.3  0.61  4.76  4.29 193 1017.5  20.7  19.6  17.9 99.0
1999 10 04 10 197 12.4 14.9  1.00  4.17  3.75 199 1017.1  20.3  19.6  17.5 99.0
1999 10 04 11 177  8.5 10.1  1.27  4.55  4.23 198 1017.1  20.3  19.6  17.7 99.0
1999 10 04 12 194 10.8 12.8  1.24  5.00  4.23 194 1016.0  20.7  19.6  18.1 99.0
1999 10 04 13 198 11.4 13.9  1.44  5.26  4.34 199 1015.6  20.8  19.6  18.2 99.0
1999 10 04 14 206 11.1 13.8  1.80  5.88  4.65 198 1016.2  20.7  19.6  18.4 99.0
1999 10 04 15 210  9.7 11.2  1.97  5.88  4.99 202 1015.9  20.6  19.6  18.6 99.0
1999 10 04 16 236  8.9 10.9  2.00  6.25  5.08 201 1015.7  20.0  19.6  16.7 99.0
1999 10 04 17 233  8.9 10.7  1.81  6.67  5.04 201 1015.7  19.8  19.6  17.2 99.0
1999 10 04 18 236  8.0  9.1  1.94  6.67  5.18 202 1015.0  19.6  19.6  16.4 99.0
1999 10 04 19 248  7.2  8.3  1.74  6.67  5.21 188 1014.5  19.5  19.6  16.2 99.0
1999 10 04 20 266  6.3  7.7  1.55  6.25  5.04 186 1014.8  19.3  19.6  15.8 99.0
1999 10 04 21 265  5.0  6.0  1.27  5.88  4.83 180 1015.4  19.5  19.6  15.6 99.0
1999 10 04 22 264  4.2  4.7  1.24  6.25  4.92 182 1015.6  19.2  19.6  15.5 99.0
1999 10 04 23 272  3.2  3.6  1.16  6.67  5.05 176 1015.1  18.8  19.6  15.6 99.0
1999 10 05 00  28  7.3  9.1  1.15  6.25  5.26 185 1015.6  16.5  19.6  14.6 99.0
1999 10 05 01  25  8.0  9.3  1.16  5.88  4.50 187 1016.0  15.3  19.6  13.5 99.0
1999 10 05 02  40  8.8 10.5  1.31  4.17  4.28  25 1015.8  14.5  19.6  12.4 99.0
1999 10 05 03  29  9.5 11.0  1.37  6.25  4.50 201 1015.0  15.7  19.6  13.8 99.0
1999 10 05 04  45 10.5 12.4  1.53  4.55  4.45  48 1014.9  14.9  19.5  12.7 99.0
1999 10 05 05  24 12.4 15.0  1.68  5.26  4.61  45 1014.5  12.9  19.5  11.2 99.0
1999 10 05 06  22 11.7 14.4  1.81  5.56  4.67  53 1014.8  12.4  19.5  10.1 99.0
1999 10 05 07  22  9.6 10.8  1.84  5.56  4.77  60 1015.0  12.8  19.5  11.0 99.0
1999 10 05 08  20 10.3 12.4  1.83  5.88  4.84  64 1014.6  12.7  19.5  10.9 99.0
1999 10 05 09  17 10.2 13.0  1.77  6.25  4.81  62 1014.5  12.6  19.5  10.6 99.0
1999 10 05 10  19 10.2 12.8  1.75  6.25  4.80  68 1015.0  12.1  19.5   9.8 99.0
1999 10 05 11  17  8.8 11.0  1.67  5.88  4.81  65 1015.8  11.7  19.3   9.4 99.0
1999 10 05 12  17  9.2 11.2  1.55  6.25  4.67  76 1015.9  11.4  19.1   9.3 99.0
1999 10 05 13  13  9.3 11.8  1.57  6.25  4.71  64 1016.5  11.3  19.1   9.3 99.0
1999 10 05 14  10  9.9 11.4  1.48  6.25  4.68  73 1016.3  11.0  19.1   9.2 99.0
1999 10 05 15  20  8.3 10.7  1.48  6.25  4.52  71 1015.5  11.1  19.1   8.8 99.0
1999 10 05 16   4  7.8  9.3  1.48  6.25  4.57  77 1017.2  11.3  19.1   9.1 99.0
1999 10 05 17 358  7.7  9.3  1.38  6.25  4.58  62 1017.2  10.8  19.1   8.9 99.0
1999 10 05 18 350  7.7  8.8  1.33  6.25  4.53  67 1016.6  11.1  19.1   8.9 99.0
1999 10 05 19 337  8.1  9.5  1.29  5.88  4.51  65 1016.5  10.9  19.1   8.7 99.0
1999 10 05 20 329  6.9  9.0  1.28  6.25  4.54  69 1016.5  11.0  19.1   8.1 99.0
1999 10 05 21 348  7.1  8.8  1.22  5.88  4.43  61 1016.5  11.1  19.1   8.1 99.0
1999 10 05 22 338  6.1  8.0  1.13  6.67  4.52  76 1016.7  11.8  19.1   6.9 99.0
1999 10 05 23 338  6.5  8.8  1.10  6.25  4.41  76 1017.2  12.1  19.1   6.4 99.0
1999 10 06 00 337  6.1  7.8  1.06  6.67  4.50  76 1017.3  12.2  19.1   5.9 99.0
1999 10 06 01 325  6.8  8.9  1.08  6.67  4.47  75 1017.9  12.3  19.1   4.8 99.0
1999 10 06 02 339  7.2  9.6  0.98  6.67  4.31  80 1018.0  12.5  19.1   1.7 99.0
1999 10 06 03 332  6.2  8.0  1.04  6.25  4.34  77 1017.9  12.2  19.1   1.8 99.0
1999 10 06 04 339  5.8  7.7  0.92  6.25  4.39  76 1018.0  12.2  19.0   1.9 99.0
1999 10 06 05 333  5.5  7.6  0.94  5.88  4.31  75 1017.9  12.1  19.0   2.2 99.0
1999 10 06 06 332  5.3  6.9  0.89  6.25  4.32  77 1017.6  12.2  19.0   3.2 99.0
1999 10 06 07 329  5.4  7.3  0.85  5.56  4.27  71 1017.2  12.1  18.8  -0.7 99.0
1999 10 06 08 322  5.3  7.6  0.84  5.88  4.13  72 1017.0  12.1  18.8   1.6 99.0
1999 10 06 09 306  5.5  7.1  0.82  5.56  4.21  76 1017.2  12.1  18.8  -0.4 99.0
1999 10 06 10 316  5.6  7.7  0.75  5.56  4.05  75 1017.1  12.1  18.8  -2.1 99.0
1999 10 06 11 330  4.2  5.1  0.82  5.56  4.16  75 1017.2  12.0  18.8  -3.3 99.0
1999 10 06 12 306  5.6  7.1  0.74  6.25  4.23  89 1017.7  12.1  18.8  -0.1 99.0
1999 10 06 13 287  4.4  6.3  0.70  3.45  4.14 298 1018.3  12.5  18.8  -2.0 99.0
1999 10 06 14 265  5.6  7.2  0.67  5.26  4.13  78 1018.1  12.9  18.8   4.1 99.0
1999 10 06 15 247  6.6  8.0  0.65  3.45  3.94 280 1017.8  13.5  19.0   1.6 99.0
1999 10 06 16 248  7.9  9.6  0.67  3.57  3.79 270 1017.2  13.9  19.0   3.8 99.0
1999 10 06 17 244  8.0  9.6  0.82  3.70  3.81 267 1016.5  14.4  19.0   4.2 99.0
1999 10 06 18 241  9.2 11.6  0.84  3.85  3.81 256 1014.8  15.3  19.0   3.5 99.0
1999 10 06 19 242  9.0 11.2  1.11  4.17  4.01 249 1014.7  16.3  19.0   5.4 99.0
1999 10 06 20 255  9.5 11.7  1.19  4.76  4.09 247 1014.6  16.8  19.0   4.5 99.0
1999 10 06 21 255  9.6 11.0  1.13  5.00  4.11 243 1014.3  17.5  18.9   5.0 99.0
1999 10 06 22 262  9.4 11.5  1.16  4.76  4.08 239 1014.6  17.8  18.8   5.4 99.0
1999 10 06 23 282  9.7 12.5  1.12  4.76  4.05 243 1015.4  18.0  18.8   2.9 99.0
1999 10 07 00 326  9.6 11.5  1.22  4.35  4.11 273 1016.4  17.6  18.8   4.5 99.0
1999 10 07 01 325 11.0 13.3  1.22  4.76  4.04 267 1017.4  16.0  18.8   3.3 99.0
1999 10 07 02 325 11.0 12.8  1.25  4.76  3.96 285 1018.7  15.0  18.8   3.0 99.0
1999 10 07 03 336 11.1 14.1  1.51  4.76  4.17 319 1019.7  14.2  18.8   1.4 99.0
1999 10 07 04 336 10.8 12.2  1.40  4.35  4.14 334 1020.5  13.0  18.8   2.2 99.0
1999 10 07 05 329  9.6 12.2  1.47  5.26  4.35 309 1020.9  11.8  18.8  -1.8 99.0
1999 10 07 06 342  8.8 10.6  1.41  5.00  4.35 319 1021.6  10.7  18.8  -3.6 99.0
1999 10 07 07 347  9.0 11.1  1.21  5.00  4.18 309 1022.0  10.2  18.8  -3.7 99.0
1999 10 07 08 344  8.9 12.3  1.22  4.76  4.18 340 1022.3   9.7  18.8  -4.4 99.0
1999 10 07 09 350  8.3 10.8  1.36  4.76  4.26 355 1023.1   9.4  18.8  -2.7 99.0
1999 10 07 10 348  8.1 10.8  1.21  4.55  4.17 357 1024.0   8.9  18.7  -3.5 99.0
1999 10 07 11 343  9.5 11.2  1.15  4.55  4.08 358 1024.7   8.5  18.7  -4.3 99.0
1999 10 07 12 346  8.7 11.8  1.17  4.55  4.13   3 1025.6   8.3  18.7  -3.6 99.0
1999 10 07 13 348  8.5 10.6  1.14  4.76  4.05   2 1026.7   7.9  18.7  -3.1 99.0
1999 10 07 14 349  7.4 10.0  1.09  4.76  4.05  15 1027.2   7.5  18.7  -5.6 99.0
1999 10 07 15 322  6.9  9.5  0.99  4.35  3.90 359 1027.8   7.8  18.7  -4.6 99.0
1999 10 07 16 320  7.1  9.2  0.89  4.55  3.83  22 1028.2   8.1  18.7  -5.6 99.0
1999 10 07 17 334  7.2  9.8  0.84  3.70  3.77 354 1028.0   8.3  18.7  -4.6 99.0
1999 10 07 18 327  6.0  7.9  0.90  3.85  3.75 349 1027.7   9.0  18.7  -9.2 99.0
1999 10 07 19 334  5.9  7.6  0.79  3.85  3.80 358 1027.8   9.8  18.8  -8.6 99.0
1999 10 07 20 336  4.1  6.7  0.74  3.70  3.69 343 1027.4  10.3  18.8  -8.1 99.0
1999 10 07 21 334  5.0  7.1  0.69  3.70  3.77 352 1027.8  10.8  18.7 -10.3 99.0
1999 10 07 22 329  6.5  8.6  0.60  3.45  3.65 336 1028.2  11.0  18.7  -7.1 99.0
1999 10 07 23 322  6.1  8.2  0.62  3.33  3.64 336 1028.3  11.3  18.7 -10.8 99.0
1999 10 08 00 345  5.8  7.6  0.63  3.45  3.57 340 1028.8  11.3  18.4  -9.7 99.0
1999 10 08 01 352  6.7  8.4  0.63  3.57  3.49 340 1029.6  11.4  18.4  -9.6 99.0
1999 10 08 02 356  6.5  8.5  0.64  3.57  3.44 349 1029.8  11.4  18.4  -5.5 99.0
1999 10 08 03   6  5.2  7.3  0.56  3.33  3.34 358 1030.3  11.3  18.4  -7.3 99.0
1999 10 08 04 360  4.9  6.2  0.53  3.03  3.44 356 1030.4  11.4  18.4  -8.9 99.0
1999 10 08 05  14  4.2  5.5  0.50  3.33  3.55  17 1030.3  11.4  18.3  -7.6 99.0
1999 10 08 06  35  3.1  4.8  0.45  3.33  3.72  21 1030.5  11.4  18.3  -8.5 99.0
1999 10 08 07  13  2.0  3.2  0.37  3.13  3.90  29 1030.5  11.6  18.3  -6.3 99.0
1999 10 08 08  73  1.7  2.9  0.34  6.25  4.22  95 1030.4  11.7  18.3  -4.1 99.0
1999 10 08 09  84  1.5  2.5  0.34  9.09  4.50 118 1030.6  11.7  18.3  -4.6 99.0
1999 10 08 10 352  0.8  1.8  0.36  9.09  4.57 110 1031.2  11.7  18.3  -4.7 99.0
1999 10 08 11 112  1.6  2.4  0.37 11.11  4.73 108 1031.4  11.8  18.3  -4.0 99.0
1999 10 08 12 109  2.4  3.4  0.41 10.00  4.75 108 1031.4  12.5  18.3  -2.9 99.0
1999 10 08 13 143  1.9  3.2  0.37  9.09  4.68 110 1031.4  13.1  18.3  -1.1 99.0
1999 10 08 14 155  2.7  3.9  0.38  9.09  4.90 110 1031.3  13.3  18.3  -1.1 99.0
1999 10 08 15 159  3.1  4.4  0.37 10.00  4.97 106 1031.4  13.6  18.4   0.3 99.0
1999 10 08 16 180  3.6  5.2  0.39  8.33  4.81 115 1031.6  14.0  18.6  -0.1 99.0
1999 10 08 17 201  4.0  5.6  0.36  9.09  4.78 108 1031.4  14.1  18.7  -0.6 99.0
1999 10 08 18 200  4.3  7.1  0.37  8.33  5.00 115 1031.1  14.5  18.7   0.8 99.0
1999 10 08 19 178  5.8  7.0  0.39  9.09  4.02 120 1029.9  14.9  18.7   2.4 99.0
1999 10 08 20 187  5.9  7.6  0.49  8.33  3.77 125 1029.6  15.0  18.7   3.2 99.0
1999 10 08 21 195  5.8  7.7  0.56  3.13  3.56 195 1029.1  15.2  18.4   4.7 99.0
1999 10 08 22 184  6.6  8.5  0.63  3.23  3.56 197 1028.4  15.2  18.4   4.5 99.0
1999 10 08 23 193  7.1  8.9  0.67  3.57  3.61 200 1028.1  15.6  18.4   5.9 99.0
1999 10 09 00 191  7.2  8.6  0.78  3.57  3.67 200 1027.4  15.9  18.4   6.7 99.0
1999 10 09 01 183  8.1 10.2  0.87  3.85  3.77 199 1027.1  16.2  18.3   7.0 99.0
1999 10 09 02 184  9.1 10.9  1.00  4.00  3.87 200 1026.5  16.5  18.3   7.9 99.0
1999 10 09 03 202  9.5 11.0  1.15  4.35  4.06 196 1026.1  16.8  18.3   8.5 99.0
1999 10 09 04 202  9.5 11.0  1.29  4.76  4.27 198 1026.4  17.2  18.3  10.6 99.0
1999 10 09 05 199 11.4 13.3  1.45  5.00  4.40 196 1025.2  17.5  18.3  11.2 99.0
1999 10 09 06 202 10.1 12.1  1.67  5.26  4.56 198 1025.0  18.0  18.3  13.0 99.0
1999 10 09 07 207 11.4 14.0  1.87  5.56  4.74 197 1023.3  18.3  18.3  10.6 99.0
1999 10 09 08 211 10.5 13.3  1.98  5.56  4.86 205 1022.1  18.3  18.3  12.3 99.0
1999 10 09 09 224  9.0 10.6  1.81  5.56  4.86 216 1022.8  18.3  18.3  13.3 99.0
1999 10 09 10 225 11.1 12.9  1.85  5.88  5.00 215 1023.3  18.7  18.3  11.7 99.0
1999 10 09 11 222  9.5 12.1  1.64  5.56  4.72 212 1023.4  18.8  18.3  12.7 99.0
1999 10 09 12 212  9.7 12.2  1.74  5.88  4.75 211 1022.6  18.8  18.3  14.0 99.0
1999 10 09 13 216 10.1 12.5  1.66  5.88  4.74 212 1022.6  18.8  18.3  14.4 99.0
1999 10 09 14 220  9.8 11.5  1.78  5.56  4.79 198 1022.7  18.8  18.3  14.0 99.0
1999 10 09 15 225 10.1 11.8  1.63  5.88  4.70 207 1022.7  18.8  18.3  13.8 99.0
1999 10 09 16 230  9.1 11.7  1.61  5.88  4.66 209 1022.5  18.8  18.3  13.9 99.0
1999 10 09 17 236  8.2 10.0  1.45  5.88  4.54 201 1022.3  18.8  18.3  14.4 99.0
1999 10 09 18 240  6.5  7.6  1.46  5.88  4.74 204 1021.8  18.8  18.4  14.7 99.0
1999 10 09 19 253  4.7  5.7  1.40  5.88  4.79 206 1021.2  18.7  18.4  14.6 99.0
1999 10 09 20 244  4.1  4.9  1.26  5.56  4.76 197 1021.1  18.7  18.4  14.6 99.0
1999 10 09 21 255  3.9  4.8  1.15  5.88  4.73 197 1021.0  18.8  18.5  15.0 99.0
1999 10 09 22 225  3.4  3.8  1.16  5.88  4.86 197 1021.1  18.6  18.5  15.6 99.0
1999 10 09 23 217  3.7  4.1  1.17  5.56  4.82 201 1021.2  18.7  18.4  16.1 99.0
1999 10 10 00 233  3.0  3.4  1.04  5.56  4.81 198 1021.9  18.8  18.4  16.2 99.0
1999 10 10 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 10 10 02 254  3.0  3.6  0.94  5.56  4.86 176 1021.3  19.0  18.4  15.5 99.0
1999 10 10 03 255  2.9  3.6  0.98  5.26  4.88 183 1021.8  18.8  18.3  15.5 99.0
1999 10 10 04 243  3.1  4.0  0.91  5.26  4.77 175 1021.8  19.0  18.3  14.9 99.0
1999 10 10 05 230  3.7  4.5  0.81  5.26  4.70 179 1021.8  18.8  18.4  15.6 99.0
1999 10 10 06 241  2.1  3.1  0.78  5.26  4.78 178 1021.2  18.4  18.4  15.7 99.0
1999 10 10 07 245  2.8  3.3  0.66  5.00  4.62 191 1021.0  18.3  18.4  15.9 99.0
1999 10 10 08 245  3.2  3.8  0.65  5.00  4.74 196 1020.7  18.1  18.4  15.8 99.0
1999 10 10 09 241  3.2  4.0  0.60  5.26  4.70 186 1021.0  18.0  18.4  15.9 99.0
1999 10 10 10 241  3.8  4.6  0.62  5.00  4.56 185 1020.8  17.6  18.4  15.7 99.0
1999 10 10 11 230  3.3  4.1  0.60  5.00  4.51 190 1020.3  17.5  18.4  15.7 99.0
1999 10 10 12 228  3.3  3.8  0.57  4.76  4.55 185 1020.3  17.5  18.4  15.9 99.0
1999 10 10 13 215  3.5  3.9  0.56  4.76  4.54 174 1020.3  17.4  18.2  15.8 99.0
1999 10 10 14 196  4.1  4.9  0.54  4.76  4.60 174 1020.3  17.5  18.4  16.0 99.0
1999 10 10 15 183  5.3  6.1  0.50  4.35  4.63 189 1019.6  17.6  18.4  16.1 99.0
1999 10 10 16 184  6.2  7.1  0.46  7.69  4.59 140 1019.0  18.0  18.4  16.5 99.0
1999 10 10 17 175  6.9  8.5  0.53  8.33  4.06 140 1017.9  18.1  18.4  16.6 99.0
1999 10 10 18 190  8.7 10.3  0.62  3.13  3.66 193 1016.6  18.4  18.3  17.0 99.0
1999 10 10 19 196  8.8 10.7  0.77  3.45  3.74 199 1016.1  18.3  18.3  16.7 99.0
1999 10 10 20 190  9.9 11.9  0.90  4.17  3.78 206 1014.9  18.3  18.3  16.5 99.0
1999 10 10 21 195  9.8 11.9  1.09  4.35  3.96 205 1014.0  18.7  18.3  16.8 99.0
1999 10 10 22 192 10.1 12.1  1.34  4.76  4.30 204 1013.5  18.8  18.3  16.9 99.0
1999 10 10 23 199 10.9 14.0  1.25  5.00  4.23 203 1013.3  19.1  18.3  16.7 99.0
1999 10 11 00 205 10.3 12.2  1.45  5.00  4.36 208 1013.5  19.0  18.3  17.1 99.0
1999 10 11 01 207  9.1 11.2  1.46  5.26  4.43 209 1013.9  18.8  18.3  16.9 99.0
1999 10 11 02 215  8.2  9.5  1.30  5.00  4.34 206 1013.5  19.1  18.1  17.4 99.0
1999 10 11 03 217  7.3  8.6  1.21  5.26  4.31 210 1013.4  19.0  18.1  17.7 99.0
1999 10 11 04 222  7.0  8.0  1.14  5.00  4.28 199 1012.8  18.8  18.1  17.6 99.0
1999 10 11 05 235  7.2  8.5  0.92  5.00  4.09 199 1012.6  18.8  18.2  17.6 99.0
1999 10 11 06 236  7.2  8.5  0.94  5.00  4.09 198 1012.0  18.8  18.2  17.7 99.0
1999 10 11 07 232  6.6  7.5  0.98  5.26  4.13 198 1011.2  18.8  18.1  17.6 99.0
1999 10 11 08 260  8.0  9.8  0.83  4.55  4.11 204 1011.2  18.8  18.2  17.6 99.0
1999 10 11 09 258  6.0  7.0  0.92  4.76  4.13 201 1011.9  18.8  18.2  17.6 99.0
1999 10 11 10 256  5.3  6.0  0.78  5.00  4.17 189 1011.9  18.8  18.1  17.6 99.0
1999 10 11 11 255  5.5  6.7  0.81  4.76  4.21 187 1012.1  18.8  18.1  17.5 99.0
1999 10 11 12 268  5.3  6.6  0.83  5.00  4.29 183 1012.9  18.8  18.1  17.3 99.0
