"","Year","Variable","Val","ScaleType","ScaleName","ScaleName2","ScaleName3"
"1923",1990,"Landings_USD",426866014.414185,"FMC","NEFMC","NES_LME_states","None"
"1924",1991,"Landings_USD",268014685.189718,"FMC","MAFMC","NES_LME_states","None"
"1925",1991,"Landings_USD",440754220.318237,"FMC","NEFMC","NES_LME_states","None"
"1926",1992,"Landings_USD",437532531.686167,"FMC","NEFMC","NES_LME_states","None"
"1927",1992,"Landings_USD",244523795.450496,"FMC","MAFMC","NES_LME_states","None"
"1928",1993,"Landings_USD",388525445.232739,"FMC","NEFMC","NES_LME_states","None"
"1929",1993,"Landings_USD",273560121.128223,"FMC","MAFMC","NES_LME_states","None"
"1930",1994,"Landings_USD",289261537.527408,"FMC","MAFMC","NES_LME_states","None"
"1931",1994,"Landings_USD",372283241.018722,"FMC","NEFMC","NES_LME_states","None"
"1932",1995,"Landings_USD",309559998.906267,"FMC","MAFMC","NES_LME_states","None"
"1933",1995,"Landings_USD",370716450.836706,"FMC","NEFMC","NES_LME_states","None"
"1934",1996,"Landings_USD",363917849.22701,"FMC","NEFMC","NES_LME_states","None"
"1935",1996,"Landings_USD",287522205.812038,"FMC","MAFMC","NES_LME_states","None"
"1936",1997,"Landings_USD",357245202.927893,"FMC","NEFMC","NES_LME_states","None"
"1937",1997,"Landings_USD",291068019.311634,"FMC","MAFMC","NES_LME_states","None"
"1938",1998,"Landings_USD",280376977.45514,"FMC","MAFMC","NES_LME_states","None"
"1939",1998,"Landings_USD",331549741.015285,"FMC","NEFMC","NES_LME_states","None"
"1940",1999,"Landings_USD",270116478.63932,"FMC","MAFMC","NES_LME_states","None"
"1941",1999,"Landings_USD",397516760.38019,"FMC","NEFMC","NES_LME_states","None"
"1942",2000,"Landings_USD",264680924.357547,"FMC","MAFMC","NES_LME_states","None"
"1943",2000,"Landings_USD",399845938.150317,"FMC","NEFMC","NES_LME_states","None"
"1944",2001,"Landings_USD",360411065.380089,"FMC","NEFMC","NES_LME_states","None"
"1945",2001,"Landings_USD",246544197.881855,"FMC","MAFMC","NES_LME_states","None"
"1946",2002,"Landings_USD",243082904.744255,"FMC","MAFMC","NES_LME_states","None"
"1947",2002,"Landings_USD",387232225.90808,"FMC","NEFMC","NES_LME_states","None"
"1948",2003,"Landings_USD",240318522.282609,"FMC","MAFMC","NES_LME_states","None"
"1949",2003,"Landings_USD",375442935.326087,"FMC","NEFMC","NES_LME_states","None"
"1950",2004,"Landings_USD",259685945.74088,"FMC","MAFMC","NES_LME_states","None"
"1951",2004,"Landings_USD",441266737.306454,"FMC","NEFMC","NES_LME_states","None"
"1952",2005,"Landings_USD",500820426.596108,"FMC","NEFMC","NES_LME_states","None"
"1953",2005,"Landings_USD",263833177.364288,"FMC","MAFMC","NES_LME_states","None"
"1954",2006,"Landings_USD",562068740.72849,"FMC","NEFMC","NES_LME_states","None"
"1955",2006,"Landings_USD",220486111.712904,"FMC","MAFMC","NES_LME_states","None"
"1956",2007,"Landings_USD",243876060.816758,"FMC","MAFMC","NES_LME_states","None"
"1957",2007,"Landings_USD",431839498.257728,"FMC","NEFMC","NES_LME_states","None"
"1958",2008,"Landings_USD",250709182.745521,"FMC","MAFMC","NES_LME_states","None"
"1959",2008,"Landings_USD",375862462.181351,"FMC","NEFMC","NES_LME_states","None"
"1960",2009,"Landings_USD",366899592.663595,"FMC","NEFMC","NES_LME_states","None"
"1961",2009,"Landings_USD",239187607.621012,"FMC","MAFMC","NES_LME_states","None"
"1962",2010,"Landings_USD",439350164.506743,"FMC","NEFMC","NES_LME_states","None"
"1963",2010,"Landings_USD",276607525.352381,"FMC","MAFMC","NES_LME_states","None"
"1964",2011,"Landings_USD",278266263.565754,"FMC","MAFMC","NES_LME_states","None"
"1965",2011,"Landings_USD",490474825.162389,"FMC","NEFMC","NES_LME_states","None"
"1966",2012,"Landings_USD",253963247.917539,"FMC","MAFMC","NES_LME_states","None"
"1967",2012,"Landings_USD",519357577.640631,"FMC","NEFMC","NES_LME_states","None"
"1968",2013,"Landings_USD",222968153.705649,"FMC","MAFMC","NES_LME_states","None"
"1969",2013,"Landings_USD",498536223.48834,"FMC","NEFMC","NES_LME_states","None"
"1970",2014,"Landings_USD",506779618.52861,"FMC","NEFMC","NES_LME_states","None"
"1971",2014,"Landings_USD",241221205.669265,"FMC","MAFMC","NES_LME_states","None"
"1972",2015,"Landings_USD",269151201.100995,"FMC","MAFMC","NES_LME_states","None"
"1973",2015,"Landings_USD",524990350.96664,"FMC","NEFMC","NES_LME_states","None"
"1974",2016,"Landings_USD",271602376.173269,"FMC","MAFMC","NES_LME_states","None"
"1975",2016,"Landings_USD",555841720.111121,"FMC","NEFMC","NES_LME_states","None"
"1976",2017,"Landings_USD",247126541.04385,"FMC","MAFMC","NES_LME_states","None"
"1977",2017,"Landings_USD",516721572.200258,"FMC","NEFMC","NES_LME_states","None"
"1978",1947,"Landings_USD",502357055.004105,"Global","NES_LME_states","None","None"
"1979",1948,"Landings_USD",510922195.88272,"Global","NES_LME_states","None","None"
"1980",1949,"Landings_USD",462124506.6676,"Global","NES_LME_states","None","None"
"1981",1950,"Landings_USD",504311264.415584,"Global","NES_LME_states","None","None"
"1982",1951,"Landings_USD",494745269.507187,"Global","NES_LME_states","None","None"
"1983",1952,"Landings_USD",490471791.718946,"Global","NES_LME_states","None","None"
"1984",1953,"Landings_USD",467332151.17365,"Global","NES_LME_states","None","None"
"1985",1954,"Landings_USD",473247359.017309,"Global","NES_LME_states","None","None"
"1986",1955,"Landings_USD",467934765.977297,"Global","NES_LME_states","None","None"
"1987",1956,"Landings_USD",482482086.48748,"Global","NES_LME_states","None","None"
"1988",1957,"Landings_USD",463426860.327247,"Global","NES_LME_states","None","None"
"1989",1958,"Landings_USD",461000326.629541,"Global","NES_LME_states","None","None"
"1990",1959,"Landings_USD",465793084.048027,"Global","NES_LME_states","None","None"
"1991",1960,"Landings_USD",423246526.956228,"Global","NES_LME_states","None","None"
"1992",1961,"Landings_USD",430462640.878435,"Global","NES_LME_states","None","None"
"1993",1962,"Landings_USD",434164630.894667,"Global","NES_LME_states","None","None"
"1994",1963,"Landings_USD",412897230.685528,"Global","NES_LME_states","None","None"
"1995",1964,"Landings_USD",426773746.442571,"Global","NES_LME_states","None","None"
"1996",1965,"Landings_USD",472427760.215679,"Global","NES_LME_states","None","None"
"1997",1966,"Landings_USD",445422220.967535,"Global","NES_LME_states","None","None"
"1998",1967,"Landings_USD",412256065.917603,"Global","NES_LME_states","None","None"
"1999",1968,"Landings_USD",422756010.538922,"Global","NES_LME_states","None","None"
"2000",1969,"Landings_USD",421857213.993639,"Global","NES_LME_states","None","None"
"2001",1970,"Landings_USD",439877234.069942,"Global","NES_LME_states","None","None"
"2002",1971,"Landings_USD",444079299.300124,"Global","NES_LME_states","None","None"
"2003",1972,"Landings_USD",486695736.894558,"Global","NES_LME_states","None","None"
"2004",1973,"Landings_USD",536040947.664603,"Global","NES_LME_states","None","None"
"2005",1974,"Landings_USD",493600763.09564,"Global","NES_LME_states","None","None"
"2006",1975,"Landings_USD",520016479.331166,"Global","NES_LME_states","None","None"
"2007",1976,"Landings_USD",605261197.306792,"Global","NES_LME_states","None","None"
"2008",1977,"Landings_USD",648167853.175694,"Global","NES_LME_states","None","None"
"2009",1978,"Landings_USD",731947835.483459,"Global","NES_LME_states","None","None"
"2010",1979,"Landings_USD",795584120.321469,"Global","NES_LME_states","None","None"
"2011",1980,"Landings_USD",782478138.377504,"Global","NES_LME_states","None","None"
"2012",1981,"Landings_USD",717240833.577713,"Global","NES_LME_states","None","None"
"2013",1982,"Landings_USD",696912826.657459,"Global","NES_LME_states","None","None"
"2014",1983,"Landings_USD",720701385.439331,"Global","NES_LME_states","None","None"
"2015",1984,"Landings_USD",728170137.267479,"Global","NES_LME_states","None","None"
"2016",1985,"Landings_USD",675162416.356877,"Global","NES_LME_states","None","None"
"2017",1986,"Landings_USD",700456713.211274,"Global","NES_LME_states","None","None"
"2018",1987,"Landings_USD",773024575.32639,"Global","NES_LME_states","None","None"
"2019",1988,"Landings_USD",728159391.249207,"Global","NES_LME_states","None","None"
"2020",1989,"Landings_USD",719441131.446245,"Global","NES_LME_states","None","None"
"2021",1990,"Landings_USD",721947998.979527,"Global","NES_LME_states","None","None"
"2022",1991,"Landings_USD",708768905.507956,"Global","NES_LME_states","None","None"
"2023",1992,"Landings_USD",682056327.136663,"Global","NES_LME_states","None","None"
"2024",1993,"Landings_USD",662085566.360962,"Global","NES_LME_states","None","None"
"2025",1994,"Landings_USD",661544778.546129,"Global","NES_LME_states","None","None"
"2026",1995,"Landings_USD",680276449.742973,"Global","NES_LME_states","None","None"
"2027",1996,"Landings_USD",651440055.039048,"Global","NES_LME_states","None","None"
"2028",1997,"Landings_USD",648313222.239527,"Global","NES_LME_states","None","None"
"2029",1998,"Landings_USD",611926718.470426,"Global","NES_LME_states","None","None"
"2030",1999,"Landings_USD",667633239.01951,"Global","NES_LME_states","None","None"
"2031",2000,"Landings_USD",664526862.507864,"Global","NES_LME_states","None","None"
"2032",2001,"Landings_USD",606955263.261944,"Global","NES_LME_states","None","None"
"2033",2002,"Landings_USD",630315130.652335,"Global","NES_LME_states","None","None"
"2034",2003,"Landings_USD",615761457.608696,"Global","NES_LME_states","None","None"
"2035",2004,"Landings_USD",700952683.047333,"Global","NES_LME_states","None","None"
"2036",2005,"Landings_USD",764653603.960396,"Global","NES_LME_states","None","None"
"2037",2006,"Landings_USD",782554852.441394,"Global","NES_LME_states","None","None"
"2038",2007,"Landings_USD",675715559.074486,"Global","NES_LME_states","None","None"
"2039",2008,"Landings_USD",626571644.926871,"Global","NES_LME_states","None","None"
"2040",2009,"Landings_USD",606087200.284607,"Global","NES_LME_states","None","None"
"2041",2010,"Landings_USD",715957689.859124,"Global","NES_LME_states","None","None"
"2042",2011,"Landings_USD",768741088.728143,"Global","NES_LME_states","None","None"
"2043",2012,"Landings_USD",773320825.558169,"Global","NES_LME_states","None","None"
"2044",2013,"Landings_USD",721504377.19399,"Global","NES_LME_states","None","None"
"2045",2014,"Landings_USD",748000824.197875,"Global","NES_LME_states","None","None"
"2046",2015,"Landings_USD",794141552.067635,"Global","NES_LME_states","None","None"
"2047",2016,"Landings_USD",827444096.284391,"Global","NES_LME_states","None","None"
"2048",2017,"Landings_USD",763848113.244108,"Global","NES_LME_states","None","None"
