#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 11 27 13 50 282 13.0 15.9  2.74  7.14  5.72 999 1006.7   5.1 999.0 999.0 99.0 99.00
2010 11 27 14 50 280 12.2 15.3  2.63  7.69  5.64 999 1007.1   5.0 999.0 999.0 99.0 99.00
2010 11 27 15 50 285 13.7 17.5  2.53  6.67  5.28 999 1006.9   5.1 999.0 999.0 99.0 99.00
2010 11 27 16 50 283 13.7 17.1  3.08  6.67  5.53 999 1006.8   5.2 999.0 999.0 99.0 99.00
2010 11 27 17 50 281 12.9 16.6  2.90  6.67  5.61 999 1007.3   5.7 999.0 999.0 99.0 99.00
2010 11 27 18 50 294 12.4 15.3  2.86  6.67  5.45 999 1007.8   6.2 999.0 999.0 99.0 99.00
2010 11 27 19 50 288 13.2 16.3  2.64  6.67  5.34 999 1008.6   6.2 999.0 999.0 99.0 99.00
2010 11 27 20 50 282 12.1 14.5  2.56  6.67  5.18 999 1009.6   6.5 999.0 999.0 99.0 99.00
2010 11 27 21 50 290 13.2 16.2  2.61  6.67  5.30 999 1010.5   6.6 999.0 999.0 99.0 99.00
2010 11 27 22 50 294 12.4 15.9  3.01  7.14  5.70 999 1011.6   6.7 999.0 999.0 99.0 99.00
2010 11 27 23 50 294 12.4 15.1  3.39  7.69  6.13 999 1012.7   6.6 999.0 999.0 99.0 99.00
2010 11 28 00 50 303 11.9 15.1  3.49  7.69  6.19 999 1013.4   6.8 999.0 999.0 99.0 99.00
2010 11 28 01 50 299 11.1 13.7  3.10  7.69  6.04 999 1014.1   6.7 999.0 999.0 99.0 99.00
2010 11 28 02 50 311 11.2 13.5  2.65  7.14  5.58 999 1014.7   6.6 999.0 999.0 99.0 99.00
2010 11 28 03 50 316 11.0 14.1  2.92  7.14  5.86 999 1015.5   6.6 999.0 999.0 99.0 99.00
2010 11 28 04 50 313 10.5 13.0  2.55  7.14  5.57 999 1016.5   6.4 999.0 999.0 99.0 99.00
2010 11 28 05 50 314 10.5 12.6  2.50  6.67  5.34 999 1017.2   6.3 999.0 999.0 99.0 99.00
2010 11 28 06 50 328  9.1 11.5  2.51  7.14  5.33 999 1018.4   6.3 999.0 999.0 99.0 99.00
2010 11 28 07 50 329  8.3 10.3  2.05  6.67  5.05 999 1019.3   6.1 999.0 999.0 99.0 99.00
2010 11 28 08 50 328  7.4  9.7  1.93  6.25  5.04 999 1020.2   6.0 999.0 999.0 99.0 99.00
2010 11 28 09 50 328  6.3  8.5  1.62  6.25  4.70 999 1021.0   5.8 999.0 999.0 99.0 99.00
2010 11 28 10 50 329  7.2  9.8  1.64  6.25  4.84 999 1022.1   5.6 999.0 999.0 99.0 99.00
2010 11 28 11 50 326  7.3  8.7  1.44  5.88  4.76 999 1023.4   5.7 999.0 999.0 99.0 99.00
2010 11 28 12 50 311  6.8  8.8  1.35  5.88  4.55 999 1024.4   5.4 999.0 999.0 99.0 99.00
2010 11 28 13 50 333  5.4  8.3  1.27  5.56  4.55 999 1025.4   5.6 999.0 999.0 99.0 99.00
2010 11 28 14 50 346  6.7 10.2  1.39  5.26  4.46 999 1026.2   5.5 999.0 999.0 99.0 99.00
2010 11 28 15 50 344  6.4  8.4  1.32  5.26  4.51 999 1026.4   5.4 999.0 999.0 99.0 99.00
2010 11 28 16 50 337  5.8  8.2  1.20  5.26  4.40 999 1026.5   5.0 999.0 999.0 99.0 99.00
2010 11 28 17 50 344  5.8  7.7  1.26  5.00  4.49 999 1026.3   5.0 999.0 999.0 99.0 99.00
2010 11 28 18 50 344  5.1  6.8  1.12  5.26  4.37 999 1026.3   5.1 999.0 999.0 99.0 99.00
2010 11 28 19 50 356  4.5  5.9  1.10  5.00  4.36 999 1027.0   5.3 999.0 999.0 99.0 99.00
2010 11 28 20 50 337  3.8  5.8  0.93  5.00  4.11 999 1027.8   5.6 999.0 999.0 99.0 99.00
2010 11 28 21 50 314  4.0  5.0  0.87  4.55  4.10 999 1028.6   5.5 999.0 999.0 99.0 99.00
2010 11 28 22 50 336  4.4  6.1  0.78  4.17  4.10 999 1029.0   5.8 999.0 999.0 99.0 99.00
2010 11 28 23 50 338  4.0  6.0  0.78  4.17  4.04 999 1029.5   6.1 999.0 999.0 99.0 99.00
2010 11 29 00 50 322  3.3  4.2  0.67  4.35  3.99 999 1029.9   6.2 999.0 999.0 99.0 99.00
2010 11 29 01 50 315  3.0  4.4  0.63  4.17  4.03 999 1030.2   6.4 999.0 999.0 99.0 99.00
2010 11 29 02 50 346  1.4  2.7  0.55  4.17  3.93 999 1030.4   6.6 999.0 999.0 99.0 99.00
2010 11 29 03 50 348  1.4  2.3  0.53  7.69  4.53 999 1030.5   6.7 999.0 999.0 99.0 99.00
2010 11 29 04 50  12  2.4  3.3  0.51  8.33  4.54 999 1030.7   7.1 999.0 999.0 99.0 99.00
2010 11 29 05 50 356  2.7  4.3  0.49  8.33  4.47 999 1030.7   7.2 999.0 999.0 99.0 99.00
2010 11 29 06 50 330  1.1  2.1  0.46  9.09  4.60 999 1031.3   7.3 999.0 999.0 99.0 99.00
2010 11 29 07 50 330  1.0  2.3  0.49  8.33  4.87 999 1031.8   7.3 999.0 999.0 99.0 99.00
2010 11 29 08 50 290  1.9  3.8  0.47  7.69  4.78 999 1032.3   7.4 999.0 999.0 99.0 99.00
2010 11 29 09 50 288  1.7  3.1  0.49  8.33  4.95 999 1032.6   7.4 999.0 999.0 99.0 99.00
2010 11 29 10 50  13  1.1  1.6  0.46  8.33  5.21 999 1033.1   7.4 999.0 999.0 99.0 99.00
2010 11 29 11 50 259  2.0  2.9  0.45  8.33  5.23 999 1033.6   7.5 999.0 999.0 99.0 99.00
2010 11 29 12 50 237  1.5  3.3  0.45  7.69  5.32 999 1034.3   8.4 999.0 999.0 99.0 99.00
2010 11 29 13 50 292  1.9  2.8  0.48  8.33  5.75 999 1034.5   7.8 999.0 999.0 99.0 99.00
2010 11 29 14 50 266  0.7  1.1  0.46  8.33  5.41 999 1034.8   9.2 999.0 999.0 99.0 99.00
2010 11 29 15 50 299  0.3  0.9  0.44  7.69  5.11 999 1034.6   8.1 999.0 999.0 99.0 99.00
2010 11 29 16 50  81  0.7  1.7  0.46  8.33  5.28 999 1033.7   9.1 999.0 999.0 99.0 99.00
2010 11 29 17 50  11  0.8  1.6  0.46  7.14  5.26 999 1033.2   9.5 999.0 999.0 99.0 99.00
2010 11 29 18 50  22  0.4  0.9  0.47  7.69  5.42 999 1033.2   9.8 999.0 999.0 99.0 99.00
2010 11 29 19 50  33  0.9  1.4  0.47  7.69  5.65 999 1033.4   9.0 999.0 999.0 99.0 99.00
2010 11 29 20 50  49  1.7  2.6  0.47  7.69  5.76 999 1033.4   9.0 999.0 999.0 99.0 99.00
2010 11 29 21 50  78  2.4  3.4  0.42  7.69  5.81 999 1033.3   8.3 999.0 999.0 99.0 99.00
2010 11 29 22 50  76  3.1  4.0  0.43  7.69  5.93 999 1033.5   8.5 999.0 999.0 99.0 99.00
2010 11 29 23 50  96  4.8  6.1  0.37  7.14  5.52 999 1033.1   8.9 999.0 999.0 99.0 99.00
2010 11 30 00 50 139  4.4  5.5  0.37  7.69  4.39 999 1033.1   9.4 999.0 999.0 99.0 99.00
2010 11 30 01 50 135  5.1  6.7  0.36  9.09  3.99 999 1032.6   9.5 999.0 999.0 99.0 99.00
2010 11 30 02 50 137  5.4  6.8  0.40  7.14  3.19 999 1032.3   9.7 999.0 999.0 99.0 99.00
2010 11 30 03 50 139  5.4  7.0  0.43  2.60  3.21 999 1032.3  10.2 999.0 999.0 99.0 99.00
2010 11 30 04 50 135  6.8  8.5  0.55  3.03  3.06 999 1031.3  10.6 999.0 999.0 99.0 99.00
2010 11 30 05 50 130  6.2  7.6  0.67  3.33  3.34 999 1031.0  11.0 999.0 999.0 99.0 99.00
2010 11 30 06 50 133  6.7  8.3  0.64  3.33  3.55 999 1031.0  11.2 999.0 999.0 99.0 99.00
2010 11 30 07 50 132  6.6  7.9  0.60  3.45  3.53 999 1031.0  11.4 999.0 999.0 99.0 99.00
2010 11 30 08 50 128  6.9  8.0  0.70  3.57  3.53 999 1030.9  11.6 999.0 999.0 99.0 99.00
2010 11 30 09 50 126  7.3  8.7  0.70  4.00  3.51 999 1030.7  11.6 999.0 999.0 99.0 99.00
2010 11 30 10 50 120  7.0  8.3  0.76 13.79  3.82 999 1030.5  11.9 999.0 999.0 99.0 99.00
2010 11 30 11 50 126  8.0  9.6  0.80  4.00  3.59 999 1030.3  12.0 999.0 999.0 99.0 99.00
2010 11 30 12 50 127 10.3 12.0  0.87  4.17  3.54 999 1029.4  12.0 999.0 999.0 99.0 99.00
2010 11 30 13 50 128  9.9 11.6  1.15  4.55  3.91 999 1029.8  12.3 999.0 999.0 99.0 99.00
2010 11 30 14 50 134  9.9 11.7  1.26  4.55  4.00 999 1029.9  12.6 999.0 999.0 99.0 99.00
2010 11 30 15 50 133  9.9 11.7  1.30  4.55  4.01 999 1029.3  12.5 999.0 999.0 99.0 99.00
2010 11 30 16 50 125  9.5 11.4  1.33  5.00  4.33 999 1028.4  12.8 999.0 999.0 99.0 99.00
2010 11 30 17 50 126  9.4 11.6  1.37  5.26  4.37 999 1027.6  12.9 999.0 999.0 99.0 99.00
2010 11 30 18 50 124  8.9 10.4  1.45 13.79  4.51 999 1026.6  13.3 999.0 999.0 99.0 99.00
2010 11 30 19 50 128  8.9 10.6  1.60  5.26  4.92 999 1026.3  13.2 999.0 999.0 99.0 99.00
2010 11 30 20 50 126  8.3 10.3  1.50 14.81  4.80 999 1025.9  13.3 999.0 999.0 99.0 99.00
2010 11 30 21 50 128  8.3  9.8  1.62 13.79  5.11 999 1025.7  13.5 999.0 999.0 99.0 99.00
2010 11 30 22 50 133  8.6 10.3  1.66 13.79  5.39 999 1025.0  13.5 999.0 999.0 99.0 99.00
2010 11 30 23 50 131  8.7 10.0  1.56  5.26  4.84 999 1024.3  13.5 999.0 999.0 99.0 99.00
2010 12 01 00 50 133  8.3  9.4  1.43  5.56  4.63 999 1024.0  13.5 999.0 999.0 99.0 99.00
2010 12 01 01 50 138  8.6 10.4  1.80 14.81  5.19 999 1023.2  13.6 999.0 999.0 99.0 99.00
2010 12 01 02 50 144  9.0 10.6  1.97 13.79  5.40 999 1022.7  13.8 999.0 999.0 99.0 99.00
2010 12 01 03 50 137  9.3 11.5  1.72  5.88  4.92 999 1021.7  13.8 999.0 999.0 99.0 99.00
2010 12 01 04 50 133  9.7 11.2  1.98  6.25  5.18 999 1020.8  13.9 999.0 999.0 99.0 99.00
2010 12 01 05 50 130  9.7 11.4  1.87  6.25  4.98 999 1019.9  14.1 999.0 999.0 99.0 99.00
2010 12 01 06 50 132  8.8 10.2  2.09 13.79  5.69 999 1019.7  14.1 999.0 999.0 99.0 99.00
2010 12 01 07 50 126  8.8 10.0  2.00 13.79  5.38 999 1018.8  14.1 999.0 999.0 99.0 99.00
2010 12 01 08 50 132  9.3 11.7  2.11 13.79  5.64 999 1017.7  14.5 999.0 999.0 99.0 99.00
2010 12 01 09 50 146 10.2 11.8  2.15  6.67  5.40 999 1017.4  14.6 999.0 999.0 99.0 99.00
2010 12 01 10 50 147  9.3 11.5  2.14  6.67  5.66 999 1016.6  14.2 999.0 999.0 99.0 99.00
2010 12 01 11 50 143 11.4 13.8  2.17  6.67  5.25 999 1015.3  13.9 999.0 999.0 99.0 99.00
2010 12 01 12 50 138 12.7 15.8  2.41  6.25  5.60 999 1014.0  15.0 999.0 999.0 99.0 99.00
2010 12 01 13 50 137 12.6 14.7  3.26  7.14  5.99 999 1013.3  14.7 999.0 999.0 99.0 99.00
2010 12 01 14 50 136 12.5 14.8  3.15  7.69  5.85 999 1012.5  14.8 999.0 999.0 99.0 99.00
2010 12 01 15 50 141 12.7 15.3  2.81  7.14  5.66 999 1011.0  15.0 999.0 999.0 99.0 99.00
2010 12 01 16 50 143 13.0 15.4  2.89  6.67  5.71 999 1008.7  14.7 999.0 999.0 99.0 99.00
2010 12 01 17 50 146 14.0 17.3  3.19  6.67  5.68 999 1006.5  15.1 999.0 999.0 99.0 99.00
2010 12 01 18 50 150 14.5 17.3  3.30  7.69  6.02 999 1004.8  15.2 999.0 999.0 99.0 99.00
2010 12 01 19 50 153 14.0 17.1  3.72  7.14  6.16 999 1004.1  14.8 999.0 999.0 99.0 99.00
2010 12 01 20 50 153 13.6 16.5  4.20  7.69  6.76 999 1003.2  15.1 999.0 999.0 99.0 99.00
2010 12 01 21 50 231  9.6 12.9  4.20  9.09  6.87 999 1004.7  14.1 999.0 999.0 99.0 99.00
2010 12 01 22 50 292 10.3 13.3  4.02  9.09  6.94 999 1006.0  10.8 999.0 999.0 99.0 99.00
2010 12 01 23 50 280 10.3 12.8  3.84 10.00  7.02 999 1007.6  10.1 999.0 999.0 99.0 99.00
2010 12 02 00 50 276 12.0 14.2  3.49 10.00  6.55 999 1008.6   8.8 999.0 999.0 99.0 99.00
2010 12 02 01 50 281 12.2 14.9  3.52  9.09  6.48 999 1009.5   7.8 999.0 999.0 99.0 99.00
2010 12 02 02 50 279 12.4 15.3  3.80 10.00  6.68 999 1010.3   7.2 999.0 999.0 99.0 99.00
2010 12 02 03 50 283 12.3 15.2  3.73 10.00  6.72 999 1011.0   6.9 999.0 999.0 99.0 99.00
2010 12 02 04 50 283 11.6 14.8  3.24 10.00  6.38 999 1011.8   6.6 999.0 999.0 99.0 99.00
2010 12 02 05 50 282 12.4 14.7  3.63  7.14  6.59 999 1012.5   6.2 999.0 999.0 99.0 99.00
2010 12 02 06 50 278 11.9 14.3  3.40 10.00  6.56 999 1013.2   5.8 999.0 999.0 99.0 99.00
2010 12 02 07 50 282 12.0 15.2  3.26  7.69  6.31 999 1013.8   5.5 999.0 999.0 99.0 99.00
2010 12 02 08 50 294 10.6 12.9  3.14  7.14  6.22 999 1014.5   5.3 999.0 999.0 99.0 99.00
2010 12 02 09 50 291 10.5 13.3  3.64  7.14  6.55 999 1015.2   4.8 999.0 999.0 99.0 99.00
2010 12 02 10 50 292 10.7 12.9  3.28  7.14  6.23 999 1016.0   4.7 999.0 999.0 99.0 99.00
2010 12 02 11 50 295 10.2 15.7  2.92 10.00  6.10 999 1016.7   4.6 999.0 999.0 99.0 99.00
2010 12 02 12 50 296  9.7 12.3  2.74  6.67  5.68 999 1017.7   4.6 999.0 999.0 99.0 99.00
2010 12 02 13 50 296  9.9 13.1  2.79  7.14  5.98 999 1018.3   4.4 999.0 999.0 99.0 99.00
2010 12 02 14 50 302  9.2 11.3  2.47  7.14  5.79 999 1018.8   4.4 999.0 999.0 99.0 99.00
2010 12 02 15 50 299  8.5 10.3  2.22  6.67  5.49 999 1018.4   4.5 999.0 999.0 99.0 99.00
2010 12 02 16 50 302  8.8 11.1  2.01  9.09  5.46 999 1017.8   4.6 999.0 999.0 99.0 99.00
2010 12 02 17 50 295  8.1 10.6  2.14  5.88  5.63 999 1017.3   4.6 999.0 999.0 99.0 99.00
2010 12 02 18 50 304  7.7  9.8  1.82  5.88  5.15 999 1016.7   4.7 999.0 999.0 99.0 99.00
2010 12 02 19 50 304  7.7  9.3  1.83  6.25  5.28 999 1016.9   5.1 999.0 999.0 99.0 99.00
2010 12 02 20 50 304  7.7 10.1  1.64  5.88  5.10 999 1017.4   5.2 999.0 999.0 99.0 99.00
2010 12 02 21 50 307  7.2  9.4  1.54  5.56  4.72 999 1017.6   5.4 999.0 999.0 99.0 99.00
2010 12 02 22 50 319  7.7 10.5  1.47  5.26  4.71 999 1017.7   5.7 999.0 999.0 99.0 99.00
2010 12 02 23 50 325  7.6  9.7  1.48  9.09  4.81 999 1017.9   5.8 999.0 999.0 99.0 99.00
2010 12 03 00 50 321  7.6  9.6  1.43  5.26  4.65 999 1018.1   6.0 999.0 999.0 99.0 99.00
2010 12 03 01 50 320  7.5  9.7  1.37  5.00  4.55 999 1017.9   6.2 999.0 999.0 99.0 99.00
2010 12 03 02 50 332  7.7  9.8  1.32 10.00  4.68 999 1017.6   6.1 999.0 999.0 99.0 99.00
2010 12 03 03 50 327  7.2  9.3  1.19 12.12  4.44 999 1017.6   5.7 999.0 999.0 99.0 99.00
2010 12 03 04 50 327  7.6  9.7  1.30 11.43  4.65 999 1017.1   5.5 999.0 999.0 99.0 99.00
2010 12 03 05 50 333  7.2  9.5  1.26  4.76  4.43 999 1016.5   5.2 999.0 999.0 99.0 99.00
2010 12 03 06 50 322  6.0  7.9  1.28 10.81  4.97 999 1016.4   5.2 999.0 999.0 99.0 99.00
2010 12 03 07 50 339  6.8  8.9  1.27 10.81  4.86 999 1016.1   5.2 999.0 999.0 99.0 99.00
2010 12 03 08 50 343  7.4  9.9  1.30  5.26  4.73 999 1015.6   5.0 999.0 999.0 99.0 99.00
2010 12 03 09 50 333  7.7 10.2  1.27 10.00  4.53 999 1015.3   4.9 999.0 999.0 99.0 99.00
2010 12 03 10 50 331  7.3  9.8  1.45  5.00  4.79 999 1015.2   4.8 999.0 999.0 99.0 99.00
2010 12 03 11 50 336  6.4  7.6  1.29  4.76  4.50 999 1015.6   4.9 999.0 999.0 99.0 99.00
2010 12 03 12 50 357  5.9  7.3  1.21  5.00  4.41 999 1015.7   5.0 999.0 999.0 99.0 99.00
2010 12 03 13 50 355  5.4  7.7  1.25  5.00  4.61 999 1015.8   5.0 999.0 999.0 99.0 99.00
2010 12 03 14 50 348  6.4  8.3  1.12  5.00  4.60 999 1015.6   5.1 999.0 999.0 99.0 99.00
2010 12 03 15 50 330  6.5  8.2  1.17 12.12  4.65 999 1014.8   5.1 999.0 999.0 99.0 99.00
2010 12 03 16 50 339  6.2  7.7  1.12 12.12  4.62 999 1013.8   5.1 999.0 999.0 99.0 99.00
2010 12 03 17 50 325  6.6  8.2  1.15 12.12  4.68 999 1013.1   5.1 999.0 999.0 99.0 99.00
2010 12 03 18 50 318  6.7  8.1  1.23  5.00  4.87 999 1012.6   5.2 999.0 999.0 99.0 99.00
2010 12 03 19 50 320  6.3  8.6  1.09  9.09  4.68 999 1012.7   4.9 999.0 999.0 99.0 99.00
2010 12 03 20 50 313  6.8  9.3  1.12  5.00  4.44 999 1012.8   4.8 999.0 999.0 99.0 99.00
2010 12 03 21 50 312  7.1  8.4  1.20 13.79  4.76 999 1013.0   5.1 999.0 999.0 99.0 99.00
2010 12 03 22 50 321  7.5  9.1  1.12 12.90  4.56 999 1013.1   5.2 999.0 999.0 99.0 99.00
2010 12 03 23 50 322  7.5  9.3  1.08 12.90  4.28 999 1013.0   5.3 999.0 999.0 99.0 99.00
2010 12 04 00 50 337  8.8 11.1  1.16  4.17  4.03 999 1012.7   5.5 999.0 999.0 99.0 99.00
2010 12 04 01 50 322  7.8  9.8  1.23 12.90  4.28 999 1012.9   5.4 999.0 999.0 99.0 99.00
2010 12 04 02 50 334  7.7 10.1  1.42 12.90  4.48 999 1012.7   5.4 999.0 999.0 99.0 99.00
2010 12 04 03 50 338  7.8  9.9  1.45  4.76  4.37 999 1012.4   5.1 999.0 999.0 99.0 99.00
2010 12 04 04 50 341  7.6 10.2  1.37  5.26  4.67 999 1011.8   5.2 999.0 999.0 99.0 99.00
2010 12 04 05 50 330  8.0 10.7  1.39  5.26  4.57 999 1011.2   5.2 999.0 999.0 99.0 99.00
2010 12 04 06 50 331  8.9 12.9  1.59 13.79  4.95 999 1010.9   5.1 999.0 999.0 99.0 99.00
2010 12 04 07 50 324 10.7 13.1  1.58 12.90  4.85 999 1010.5   4.9 999.0 999.0 99.0 99.00
2010 12 04 08 50 321  9.3 11.9  1.90  5.56  5.03 999 1010.3   4.6 999.0 999.0 99.0 99.00
2010 12 04 09 50 320 10.2 12.2  1.74  5.56  4.74 999 1009.9   4.6 999.0 999.0 99.0 99.00
2010 12 04 10 50 321  9.6 11.9  1.82  5.56  4.86 999 1009.9   4.4 999.0 999.0 99.0 99.00
2010 12 04 11 50 320 10.2 12.2  1.80  5.88  4.57 999 1009.8   4.5 999.0 999.0 99.0 99.00
2010 12 04 12 50 323 11.2 13.8  1.89  5.88  4.88 999 1009.7   4.5 999.0 999.0 99.0 99.00
2010 12 04 13 50 314 10.7 13.5  1.85  5.88  4.76 999 1009.8   4.4 999.0 999.0 99.0 99.00
2010 12 04 14 50 322 10.0 12.4  2.07  6.25  5.01 999 1009.7   4.5 999.0 999.0 99.0 99.00
2010 12 04 15 50 321  9.4 12.8  1.86  5.56  4.82 999 1009.1   4.2 999.0 999.0 99.0 99.00
2010 12 04 16 50 306  9.9 11.8  2.04  6.25  5.08 999 1008.2   4.4 999.0 999.0 99.0 99.00
2010 12 04 17 50 306 10.1 13.2  2.11  6.67  5.19 999 1007.6   4.0 999.0 999.0 99.0 99.00
2010 12 04 18 50 285 10.0 13.0  1.93  6.67  4.98 999 1007.0   4.1 999.0 999.0 99.0 99.00
2010 12 04 19 50 290 11.0 13.6  2.01  6.25  5.08 999 1006.7   4.2 999.0 999.0 99.0 99.00
2010 12 04 20 50 293 11.6 14.6  2.27  6.25  5.30 999 1006.4   4.4 999.0 999.0 99.0 99.00
2010 12 04 21 50 288 10.6 13.8  2.15  6.67  5.04 999 1006.3   4.6 999.0 999.0 99.0 99.00
2010 12 04 22 50 291 10.5 12.4  2.09  6.67  5.07 999 1005.9   4.8 999.0 999.0 99.0 99.00
2010 12 04 23 50 301  9.8 12.5  2.02  6.67  5.04 999 1006.0   4.8 999.0 999.0 99.0 99.00
2010 12 05 00 50 297  9.1 11.7  1.99  6.67  5.01 999 1005.9   4.8 999.0 999.0 99.0 99.00
2010 12 05 01 50 280  8.9 11.0  1.96  5.88  4.88 999 1005.9   4.7 999.0 999.0 99.0 99.00
2010 12 05 02 50 280  8.8 11.2 99.00 99.00 99.00 999 1005.6   4.5 999.0 999.0 99.0 99.00
2010 12 05 03 50 285  8.2 10.8  1.67  5.88  4.72 999 1005.3   4.2 999.0 999.0 99.0 99.00
2010 12 05 04 50 281  7.3  9.6  1.51  6.25  4.59 999 1004.9   4.1 999.0 999.0 99.0 99.00
2010 12 05 05 50 280  7.9 10.1  1.48  5.56  4.62 999 1004.4   3.9 999.0 999.0 99.0 99.00
2010 12 05 06 50 294  8.5 10.6  1.49 12.90  4.90 999 1004.2   3.7 999.0 999.0 99.0 99.00
2010 12 05 07 50 291  8.2 10.1  1.59  5.88  4.86 999 1003.6   3.6 999.0 999.0 99.0 99.00
2010 12 05 08 50 300  7.6 10.1  1.57  5.88  4.76 999 1003.3   3.2 999.0 999.0 99.0 99.00
2010 12 05 09 50 299  8.1 10.4  1.58 12.90  4.88 999 1002.7   3.1 999.0 999.0 99.0 99.00
2010 12 05 10 50 301  9.5 11.8  1.50  5.26  4.49 999 1002.4   2.8 999.0 999.0 99.0 99.00
2010 12 05 11 50 292  8.5 11.5  1.56  5.88  4.58 999 1002.7   2.7 999.0 999.0 99.0 99.00
2010 12 05 12 50 294  8.4 11.7  1.50  5.26  4.44 999 1002.9   2.7 999.0 999.0 99.0 99.00
2010 12 05 13 50 316  8.1 10.0  1.44  5.56  4.34 999 1003.1   2.5 999.0 999.0 99.0 99.00
2010 12 05 14 50 313  9.1 11.5  1.52  5.56  4.46 999 1003.4   2.3 999.0 999.0 99.0 99.00
2010 12 05 15 50 297  9.8 11.8  1.67  5.56  4.60 999 1002.9   2.0 999.0 999.0 99.0 99.00
2010 12 05 16 50 314  9.8 11.8  1.90  5.88  4.93 999 1002.3   1.7 999.0 999.0 99.0 99.00
2010 12 05 17 50 303 11.4 14.0  1.82  5.88  4.68 999 1001.5   2.0 999.0 999.0 99.0 99.00
2010 12 05 18 50 309 11.7 14.9  2.11  5.88  5.02 999 1001.3   2.1 999.0 999.0 99.0 99.00
2010 12 05 19 50 300 11.7 15.5  2.24  6.67  5.17 999 1001.5   2.3 999.0 999.0 99.0 99.00
2010 12 05 20 50 304 11.3 14.5  2.51  6.67  5.33 999 1002.0   2.7 999.0 999.0 99.0 99.00
2010 12 05 21 50 302 12.9 15.9  2.50  6.67  5.56 999 1002.3   3.3 999.0 999.0 99.0 99.00
2010 12 05 22 50 312 13.7 16.3  2.47  6.67  5.52 999 1002.7   3.2 999.0 999.0 99.0 99.00
2010 12 05 23 50 307 13.0 17.0  2.50  7.14  5.28 999 1003.3   3.4 999.0 999.0 99.0 99.00
2010 12 06 00 50 308 12.7 15.6  2.72  7.14  5.63 999 1003.3   3.4 999.0 999.0 99.0 99.00
2010 12 06 01 50 300 12.8 15.4  2.68  7.14  5.52 999 1003.3   3.4 999.0 999.0 99.0 99.00
2010 12 06 02 50 305 12.3 15.3  2.65  7.69  5.37 999 1003.3   3.4 999.0 999.0 99.0 99.00
2010 12 06 03 50 301 11.9 15.5  2.64  7.69  5.38 999 1003.3   3.3 999.0 999.0 99.0 99.00
2010 12 06 04 50 293 12.4 15.9  2.73  7.14  5.38 999 1002.8   3.4 999.0 999.0 99.0 99.00
2010 12 06 05 50 292 13.0 15.9  2.95  7.14  5.54 999 1002.5   3.1 999.0 999.0 99.0 99.00
2010 12 06 06 50 289 13.1 16.3  3.35  7.69  6.08 999 1002.4   3.2 999.0 999.0 99.0 99.00
2010 12 06 07 50 287 13.0 16.3  3.24  7.69  6.01 999 1001.9   2.9 999.0 999.0 99.0 99.00
2010 12 06 08 50 293 13.6 18.0  3.30  7.69  6.06 999 1001.3   2.9 999.0 999.0 99.0 99.00
2010 12 06 09 50 292 13.4 16.7  3.58  7.69  6.26 999 1000.8   2.8 999.0 999.0 99.0 99.00
2010 12 06 10 50 286 13.3 16.1  3.46  7.69  6.34 999 1000.6   2.8 999.0 999.0 99.0 99.00
2010 12 06 11 50 294 13.7 17.7  3.55  8.33  6.17 999 1000.3   2.8 999.0 999.0 99.0 99.00
2010 12 06 12 50 290 14.1 17.0  4.15  7.69  6.51 999 1000.2   2.7 999.0 999.0 99.0 99.00
2010 12 06 13 50 288 14.1 16.9  3.90  7.69  6.20 999  999.9   2.4 999.0 999.0 99.0 99.00
2010 12 06 14 50 283 13.9 16.7  3.76  7.69  6.05 999  999.5   2.4 999.0 999.0 99.0 99.00
2010 12 06 15 50 278 14.6 18.1  3.60  7.14  5.87 999  998.5   2.4 999.0 999.0 99.0 99.00
2010 12 06 16 50 285 14.9 18.2  3.56  7.14  5.86 999  997.7   2.6 999.0 999.0 99.0 99.00
2010 12 06 17 50 284 14.4 18.2  3.83  7.69  6.21 999  997.0   2.9 999.0 999.0 99.0 99.00
2010 12 06 18 50 284 14.8 18.0  3.92  7.69  6.23 999  996.4   3.0 999.0 999.0 99.0 99.00
2010 12 06 19 50 283 14.4 17.6  3.66  7.14  6.04 999  996.5   3.2 999.0 999.0 99.0 99.00
2010 12 06 20 50 276 15.0 19.1  3.72  7.69  6.29 999  996.8   3.3 999.0 999.0 99.0 99.00
2010 12 06 21 50 276 15.1 19.8  3.85  7.69  6.18 999  997.0   3.6 999.0 999.0 99.0 99.00
2010 12 06 22 50 279 14.8 18.9  3.94  7.69  6.33 999  997.1   3.5 999.0 999.0 99.0 99.00
2010 12 06 23 50 277 14.2 18.1  4.25  8.33  6.49 999  997.4   3.5 999.0 999.0 99.0 99.00
2010 12 07 00 50 273 14.8 18.2  4.69  7.69  6.58 999  997.3   3.2 999.0 999.0 99.0 99.00
2010 12 07 01 50 285 14.8 18.6  3.92  7.69  6.15 999  997.3   3.1 999.0 999.0 99.0 99.00
2010 12 07 02 50 281 13.8 17.5  3.95  8.33  6.09 999  997.4   3.2 999.0 999.0 99.0 99.00
2010 12 07 03 50 269 13.4 17.0  3.77  8.33  6.19 999  997.8   2.0 999.0 999.0 99.0 99.00
