Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
1991,"TROUT, RAINBOW",28,0,,,Public,Commercial
1991,"TUNA, ALBACORE","204,567",93,"116,113","76,431",Public,Commercial
1991,"BASS, BLACK SEA","91,679",42,"163,768","107,800",Public,Commercial
1991,"BULLHEAD, BROWN","43,101",20,"32,368","21,306",Public,Commercial
1991,"CONCHS, TRUE **","83,270",38,"122,903","80,901",Public,Commercial
1991,"FLOUNDER, WITCH","30,883",14,"48,666","32,034",Public,Commercial
1991,"OYSTER, EASTERN","836,593",379,"2,736,782","1,801,486",Public,Commercial
1991,"SALMON, CHINOOK",1,0,,,Public,Commercial
1991,"SHARK, THRESHER",902,0,535,352,Public,Commercial
1991,"SHARKS, MAKO **","31,512",14,"40,598","26,724",Public,Commercial
1991,"TUNA, YELLOWFIN","715,717",325,"1,088,427","716,457",Public,Commercial
1990,"CATFISH, CHANNEL","3,993",2,769,490,Public,Commercial
1990,"DRUM, FRESHWATER","12,765",6,"3,174","2,020",Public,Commercial
1990,"FLOUNDER, SUMMER","405,031",184,"808,444","514,744",Public,Commercial
1990,"FLOUNDER, WINTER","640,445",291,"566,756","360,860",Public,Commercial
1990,HARVESTFISHES **,"593,956",269,"500,757","318,837",Public,Commercial
1990,"PUFFER, NORTHERN","5,600",3,"2,862","1,822",Public,Commercial
1990,"SHARK, PORBEAGLE",115,0,83,53,Public,Commercial
1990,"TILEFISH, GOLDEN","1,335,004",606,"2,861,152","1,821,724",Public,Commercial
1990,"HERRING, ATLANTIC","7,463",3,"1,074",684,Public,Commercial
1990,"LOBSTER, AMERICAN","3,431,111","1,556","10,854,494","6,911,165",Public,Commercial
1990,"MACKEREL, SPANISH","24,329",11,"18,645","11,871",Public,Commercial
1990,"MACKEREL, ATLANTIC","411,267",187,"79,173","50,410",Public,Commercial
1990,"SHARKS, DOGFISH **","19,103",9,"3,188","2,030",Public,Commercial
1990,"VERTEBRATES, JAWED","31,500",14,"8,426","5,365",Public,Commercial
1990,"WOLFFISH, ATLANTIC","11,868",5,"5,473","3,485",Public,Commercial
1990,"CLAM, QUAHOG, OCEAN","2,110",1,"3,587","2,284",Public,Commercial
1990,"CLAM, SURF, ATLANTIC","12,569,783","5,702","4,399,751","2,801,365",Public,Commercial
1990,"FLOUNDER, YELLOWTAIL","525,816",239,"468,466","298,277",Public,Commercial
1990,"LANCE, AMERICAN SAND","117,200",53,"18,165","11,566",Public,Commercial
1990,"SHARK, MAKO, LONGFIN",802,0,659,420,Public,Commercial
1990,"SHARK, MAKO, SHORTFIN",685,0,"1,018",648,Public,Commercial
1990,"SHARKS, HAMMERHEAD **",202,0,73,46,Public,Commercial
1990,"SQUID, LONGFIN LOLIGO","6,372,389","2,890","2,936,942","1,869,980",Public,Commercial
1990,"CATFISHES, FORKTAIL **","44,000",20,"34,000","21,648",Public,Commercial
1990,"HERRING, LAKE OR CISCO",49,0,27,17,Public,Commercial
1990,"SHARK, DOGFISH, SMOOTH","2,210",1,221,141,Public,Commercial
1990,"SKATES, RAJIDAE (FAMILY) **","361,886",164,"32,449","20,661",Public,Commercial
1990,"CLAMS, QUAHOG, MERCENARIA **","2,462,754","1,117","15,512,569","9,877,008",Public,Commercial
1990,"SHARKS, CHONDRICHTHYES (CLASS) **","6,041",3,"3,972","2,529",Public,Commercial
1990,"SILVERSIDES, ATHERINIDAE (FAMILY) **","31,365",14,"15,594","9,929",Public,Commercial
1990,CUSK,"7,921",4,"1,402",893,Public,Commercial
1990,COBIA,17,0,4,3,Public,Commercial
1990,WAHOO,164,0,214,136,Public,Commercial
1990,BURBOT,46,0,,,Public,Commercial
1990,TAUTOG,"181,543",82,"148,400","94,488",Public,Commercial
1990,POLLOCK,26,0,17,11,Public,Commercial
1990,WALLEYE,"1,438",1,,,Public,Commercial
1990,BLUEFISH,"1,612,261",731,"533,547","339,715",Public,Commercial
1990,PIKES **,"3,927",2,,,Public,Commercial
1990,TUNAS **,"1,225",1,"4,360","2,776",Public,Commercial
1990,WEAKFISH,"19,924",9,"23,103","14,710",Public,Commercial
1990,GOOSEFISH,"446,233",202,"281,032","178,935",Public,Commercial
1990,"HAKE, RED","211,893",96,"64,368","40,984",Public,Commercial
1990,SWORDFISH,"366,858",166,"980,409","624,236",Public,Commercial
1990,"BASS, ROCK","5,714",3,"1,870","1,191",Public,Commercial
1990,"CLAM, SOFT","185,168",84,"558,073","355,331",Public,Commercial
1990,"CRAB, BLUE","512,715",233,"269,438","171,554",Public,Commercial
1990,PADDLEFISH,20,0,,,Public,Commercial
1990,PORGIES **,"1,663,805",755,"1,624,196","1,034,142",Public,Commercial
1990,SUCKERS **,"5,332",2,"1,174",747,Public,Commercial
1990,WINDOWPANE,"104,072",47,"19,708","12,548",Public,Commercial
1990,"BASS, WHITE",125,0,35,22,Public,Commercial
1990,"CRAB, JONAH",480,0,361,230,Public,Commercial
1990,CRAPPIES **,"6,008",3,"10,631","6,769",Public,Commercial
1990,"EEL, CONGER","7,329",3,"1,506",959,Public,Commercial
1990,"HAKE, WHITE",446,0,216,138,Public,Commercial
1990,"MUSSEL, SEA","72,290",33,"73,275","46,655",Public,Commercial
1990,"POUT, OCEAN",500,0,175,111,Public,Commercial
1990,"TROUT, LAKE",61,0,,,Public,Commercial
1990,"CARP, COMMON","2,073",1,180,115,Public,Commercial
1990,"HAKE, SILVER","7,393,905","3,354","2,601,145","1,656,175",Public,Commercial
1990,"MARLIN, BLUE",363,0,138,88,Public,Commercial
1990,MENHADENS **,"649,710",295,"68,955","43,904",Public,Commercial
1990,"PERCH, WHITE","27,067",12,"10,272","6,540",Public,Commercial
1990,"SALMON, COHO",1,0,,,Public,Commercial
1990,"SCALLOP, BAY","10,668",5,"131,995","84,043",Public,Commercial
1990,"SCALLOP, SEA","44,425",20,"178,250","113,494",Public,Commercial
1990,SEAROBINS **,222,0,111,71,Public,Commercial
1990,STURGEONS **,"56,413",26,"101,770","64,798",Public,Commercial
1990,SUNFISHES **,"13,958",6,"5,731","3,649",Public,Commercial
1990,"TROUT, BROWN",2,0,,,Public,Commercial
1990,"TUNA, BIGEYE","357,360",162,"1,370,151","872,389",Public,Commercial
1990,"BASS, STRIPED","81,584",37,"225,989","143,889",Public,Commercial
1990,"COD, ATLANTIC","830,839",377,"764,291","486,632",Public,Commercial
1990,"EEL, AMERICAN","43,794",20,"84,875","54,041",Public,Commercial
1990,KINGFISHES **,76,0,38,24,Public,Commercial
1990,"MARLIN, WHITE","1,094",0,413,263,Public,Commercial
1990,"PERCH, YELLOW","123,831",56,"170,793","108,745",Public,Commercial
1990,"SHAD, GIZZARD",109,0,,,Public,Commercial
1990,"TUNA, BLUEFIN","101,218",46,"656,743","418,154",Public,Commercial
1990,DOLPHINFISH **,"28,645",13,"26,969","17,171",Public,Commercial
1990,"SHAD, AMERICAN","327,353",148,"136,254","86,754",Public,Commercial
1990,"TUNA, ALBACORE","142,434",65,"78,619","50,058",Public,Commercial
1990,"BASS, BLACK SEA","71,928",33,"130,592","83,149",Public,Commercial
1990,"BULLHEAD, BROWN","61,972",28,"41,768","26,594",Public,Commercial
1990,"CONCHS, TRUE **","86,355",39,"110,955","70,646",Public,Commercial
1990,"FLOUNDER, WITCH","6,069",3,"8,952","5,700",Public,Commercial
1990,"OYSTER, EASTERN","800,167",363,"4,054,886","2,581,787",Public,Commercial
1990,"SALMON, CHINOOK",1,0,,,Public,Commercial
1990,"SHARK, THRESHER","1,960",1,"1,298",826,Public,Commercial
1990,"SHARKS, MAKO **","26,544",12,"31,454","20,027",Public,Commercial
1990,"TUNA, YELLOWFIN","340,729",155,"610,696","388,836",Public,Commercial
1990,"WHITEFISH, LAKE",43,0,43,27,Public,Commercial
1990,"BONITO, ATLANTIC",645,0,315,201,Public,Commercial
1989,"TILEFISH, GOLDEN","549,600",249,"1,174,013","720,539",Public,Commercial
1989,"HERRING, ATLANTIC","122,100",55,"17,624","10,817",Public,Commercial
1989,"LOBSTER, AMERICAN","2,345,051","1,064","7,750,958","4,757,073",Public,Commercial
1989,"MACKEREL, SPANISH","17,700",8,"18,573","11,399",Public,Commercial
1989,"MACKEREL, ATLANTIC","414,100",188,"166,224","102,018",Public,Commercial
1989,"SHARKS, DOGFISH **","54,900",25,"14,405","8,841",Public,Commercial
1989,"VERTEBRATES, JAWED","76,500",35,"25,013","15,351",Public,Commercial
1989,"CLAM, QUAHOG, OCEAN","3,000",1,"5,100","3,130",Public,Commercial
1989,"CLAM, SURF, ATLANTIC","6,324,300","2,869","2,352,892","1,444,064",Public,Commercial
1989,"FLOUNDER, YELLOWTAIL","848,600",385,"1,238,671","760,222",Public,Commercial
1989,"LANCE, AMERICAN SAND","65,100",30,"48,746","29,917",Public,Commercial
1989,"SQUID, LONGFIN LOLIGO","6,726,000","3,051","3,255,538","1,998,054",Public,Commercial
1989,"CATFISHES, FORKTAIL **","49,000",22,"31,000","19,026",Public,Commercial
1989,"CLAM, QUAHOG, NORTHERN","879,700",399,"7,077,431","4,343,703",Public,Commercial
1989,"HERRING, LAKE OR CISCO",28,0,9,6,Public,Commercial
1989,"FLOUNDER, AMERICAN PLAICE","1,200",1,"1,219",748,Public,Commercial
1989,"SKATES, RAJIDAE (FAMILY) **","251,300",114,"22,655","13,904",Public,Commercial
1989,"CLAMS, QUAHOG, MERCENARIA **","1,974,600",896,"14,634,580","8,981,827",Public,Commercial
1989,"CATFISHES-BULLHEADS, OTHER **",300,0,90,55,Public,Commercial
1989,"SHARKS, CHONDRICHTHYES (CLASS) **","19,400",9,"22,409","13,753",Public,Commercial
1989,"SILVERSIDES, ATHERINIDAE (FAMILY) **","94,000",43,"108,100","66,345",Public,Commercial
1989,CUSK,"2,300",1,400,245,Public,Commercial
1989,BURBOT,60,0,,,Public,Commercial
1989,TAUTOG,"285,400",129,"175,932","107,977",Public,Commercial
1989,ALEWIFE,500,0,60,37,Public,Commercial
1989,POLLOCK,"3,100",1,775,476,Public,Commercial
1989,WALLEYE,"1,691",1,"2,028","1,245",Public,Commercial
1989,BLUEFISH,"564,600",256,"191,253","117,380",Public,Commercial
1989,PIKES **,615,0,,,Public,Commercial
1989,TUNAS **,"8,000",4,"9,668","5,934",Public,Commercial
1989,WEAKFISH,"103,500",47,"121,596","74,628",Public,Commercial
1989,GOOSEFISH,"427,500",194,"254,380","156,123",Public,Commercial
1989,"HAKE, RED","527,000",239,"165,334","101,472",Public,Commercial
1989,SWORDFISH,"344,100",156,"992,020","608,842",Public,Commercial
1989,"BASS, ROCK","5,681",3,"1,688","1,036",Public,Commercial
1989,"CLAM, SOFT","126,000",57,"377,393","231,621",Public,Commercial
1989,"CRAB, BLUE","654,700",297,"388,713","238,569",Public,Commercial
1989,PORGIES **,"1,328,600",603,"1,606,676","986,081",Public,Commercial
1989,SUCKERS **,"3,816",2,544,334,Public,Commercial
1989,WINDOWPANE,"173,300",79,"38,956","23,909",Public,Commercial
1989,"BASS, WHITE",99,0,29,18,Public,Commercial
1989,CRAPPIES **,"4,363",2,"5,943","3,647",Public,Commercial
1989,"EEL, CONGER",400,0,75,46,Public,Commercial
1989,"HAKE, WHITE","1,700",1,858,527,Public,Commercial
1989,"MUSSEL, SEA","58,500",27,"64,534","39,607",Public,Commercial
1989,"POUT, OCEAN","5,100",2,714,438,Public,Commercial
1989,"TROUT, LAKE",240,0,,,Public,Commercial
1989,"CARP, COMMON","4,624",2,"2,117","1,299",Public,Commercial
1989,"HAKE, SILVER","9,059,300","4,109","2,859,449","1,754,958",Public,Commercial
1989,MENHADENS **,"449,100",204,"39,478","24,229",Public,Commercial
1989,"PERCH, WHITE","34,158",15,"17,588","10,794",Public,Commercial
1989,"SCALLOP, BAY","1,600",1,"21,980","13,490",Public,Commercial
1989,"SCALLOP, SEA","42,700",19,"210,005","128,888",Public,Commercial
1989,SEAROBINS **,"34,600",16,"10,722","6,581",Public,Commercial
1989,STURGEONS **,"20,000",9,"27,502","16,879",Public,Commercial
1989,SUNFISHES **,"12,581",6,"5,281","3,241",Public,Commercial
1989,"TROUT, BROWN",2,0,,,Public,Commercial
1989,"TUNA, BIGEYE","273,600",124,"753,449","462,422",Public,Commercial
1989,"BASS, STRIPED",300,0,515,316,Public,Commercial
1989,"COD, ATLANTIC","778,400",353,"636,757","390,803",Public,Commercial
1989,"DORY, BUCKLER",400,0,360,221,Public,Commercial
1989,"EEL, AMERICAN","52,377",24,"69,677","42,764",Public,Commercial
1989,"PERCH, YELLOW","123,984",56,"173,875","106,714",Public,Commercial
1989,"TUNA, BLUEFIN","118,800",54,"468,617","287,609",Public,Commercial
1989,CRUSTACEANS **,900,0,"1,531",940,Public,Commercial
1989,DOLPHINFISH **,"25,200",11,"32,879","20,179",Public,Commercial
1989,"SHAD, AMERICAN","374,300",170,"146,454","89,885",Public,Commercial
1989,"TROUT, RAINBOW",23,0,,,Public,Commercial
1989,"TUNA, ALBACORE","65,000",29,"34,698","21,296",Public,Commercial
1989,"BASS, BLACK SEA","77,300",35,"122,255","75,033",Public,Commercial
1989,"BULLHEAD, BROWN","53,280",24,"41,921","25,729",Public,Commercial
1989,"CONCHS, TRUE **","118,400",54,"137,739","84,536",Public,Commercial
1989,"FLOUNDER, WITCH","19,500",9,"28,408","17,435",Public,Commercial
1989,"OYSTER, EASTERN","338,900",154,"1,955,176","1,199,970",Public,Commercial
1989,"SALMON, CHINOOK",1,0,,,Public,Commercial
1989,"SHARK, THRESHER","1,600",1,"1,316",808,Public,Commercial
1989,"TUNA, YELLOWFIN","285,500",130,"332,642","204,156",Public,Commercial
1989,"WHITEFISH, LAKE",83,0,78,48,Public,Commercial
1989,"BONITO, ATLANTIC","8,600",4,"4,295","2,636",Public,Commercial
1989,"CATFISH, CHANNEL","2,299",1,580,356,Public,Commercial
1989,"DRUM, FRESHWATER","9,137",4,"3,098","1,902",Public,Commercial
1989,"FLOUNDER, SUMMER","1,463,700",664,"2,589,441","1,589,244",Public,Commercial
1989,"FLOUNDER, WINTER","1,041,000",472,"1,054,573","647,234",Public,Commercial
1989,HARVESTFISHES **,"674,900",306,"492,405","302,209",Public,Commercial
1989,"PUFFER, NORTHERN","14,500",7,"11,600","7,119",Public,Commercial
1988,"WHITEFISH, LAKE",93,0,125,74,Public,Commercial
1988,"BONITO, ATLANTIC","6,700",3,"4,674","2,760",Public,Commercial
1988,"CATFISH, CHANNEL",801,0,,,Public,Commercial
1988,"DRUM, FRESHWATER","2,456",1,501,296,Public,Commercial
1988,"FLOUNDER, SUMMER","3,438,700","1,560","5,878,797","3,471,958",Public,Commercial
1988,"FLOUNDER, WINTER","1,538,200",698,"1,445,261","853,557",Public,Commercial
1988,HARVESTFISHES **,"487,400",221,"314,811","185,924",Public,Commercial
1988,"PUFFER, NORTHERN","6,100",3,"4,827","2,851",Public,Commercial
1988,"REDFISH, ACADIAN",200,0,24,14,Public,Commercial
1988,"SHARK, PORBEAGLE","16,800",8,"29,146","17,213",Public,Commercial
1988,"TILEFISH, GOLDEN","1,913,700",868,"3,536,884","2,088,848",Public,Commercial
1988,"HALIBUT, ATLANTIC",400,0,810,478,Public,Commercial
1988,"HERRING, ATLANTIC","475,300",216,"71,687","42,338",Public,Commercial
1988,"LOBSTER, AMERICAN","1,779,890",807,"5,904,853","3,487,347",Public,Commercial
1988,"MACKEREL, SPANISH","19,200",9,"22,198","13,110",Public,Commercial
1988,"TURTLES, SNAPPING",400,0,180,106,Public,Commercial
1988,"MACKEREL, ATLANTIC","509,800",231,"141,613","83,635",Public,Commercial
1988,"SHARKS, DOGFISH **","86,200",39,"21,088","12,454",Public,Commercial
1988,"TUNA, LITTLE TUNNY","9,000",4,"1,077",636,Public,Commercial
1988,"VERTEBRATES, JAWED","365,900",166,"230,711","136,256",Public,Commercial
1988,"CLAM, QUAHOG, OCEAN","4,400",2,"1,547",914,Public,Commercial
1988,"CLAM, SURF, ATLANTIC","2,882,400","1,307","1,145,814","676,706",Public,Commercial
1988,"FLOUNDER, YELLOWTAIL","161,900",73,"175,529","103,666",Public,Commercial
1988,"LANCE, AMERICAN SAND","49,200",22,"36,928","21,809",Public,Commercial
1988,"SHARK, DOGFISH, SPINY",100,0,23,14,Public,Commercial
1988,"SQUID, LONGFIN LOLIGO","8,023,700","3,640","3,016,802","1,781,693",Public,Commercial
1988,"CLAM, QUAHOG, NORTHERN","697,700",316,"4,587,483","2,709,322",Public,Commercial
1988,"HERRING, LAKE OR CISCO",21,0,,,Public,Commercial
1988,"SQUIDS, LOLIGINIDAE **","5,700",3,"2,567","1,516",Public,Commercial
1988,"FLOUNDER, AMERICAN PLAICE",200,0,79,47,Public,Commercial
1988,"SKATES, RAJIDAE (FAMILY) **","379,700",172,"35,508","20,971",Public,Commercial
1988,"CLAMS, QUAHOG, MERCENARIA **","2,071,400",940,"13,518,132","7,983,674",Public,Commercial
1988,"CATFISHES-BULLHEADS, OTHER **",100,0,26,15,Public,Commercial
1988,"SHARKS, CHONDRICHTHYES (CLASS) **","27,400",12,"35,744","21,110",Public,Commercial
1988,"SILVERSIDES, ATHERINIDAE (FAMILY) **","122,600",56,"137,178","81,016",Public,Commercial
1988,WAHOO,200,0,291,172,Public,Commercial
1988,BOWFIN,200,0,,,Public,Commercial
1988,BURBOT,67,0,,,Public,Commercial
1988,TAUTOG,"255,000",116,"162,773","96,132",Public,Commercial
1988,ALEWIFE,100,0,15,9,Public,Commercial
1988,HADDOCK,300,0,190,112,Public,Commercial
1988,POLLOCK,300,0,133,79,Public,Commercial
1988,WALLEYE,384,0,,,Public,Commercial
1988,BLUEFISH,"1,125,300",510,"406,979","240,358",Public,Commercial
1988,PIKES **,804,0,,,Public,Commercial
1988,REPTILES,600,0,143,84,Public,Commercial
1988,TUNAS **,"6,700",3,"5,585","3,298",Public,Commercial
1988,WEAKFISH,"124,500",56,"159,807","94,380",Public,Commercial
1988,GOOSEFISH,"474,800",215,"260,906","154,088",Public,Commercial
1988,"HAKE, RED","397,300",180,"122,579","72,394",Public,Commercial
1988,SWORDFISH,"502,500",228,"1,503,830","888,147",Public,Commercial
1988,"BASS, ROCK","3,161",1,539,318,Public,Commercial
1988,"CLAM, SOFT","138,700",63,"433,345","255,929",Public,Commercial
1988,"CRAB, BLUE","205,360",93,"131,260","77,521",Public,Commercial
1988,PORGIES **,"1,514,000",687,"1,375,138","812,143",Public,Commercial
1988,SUCKERS **,"1,664",1,,,Public,Commercial
1988,WINDOWPANE,"168,300",76,"45,330","26,771",Public,Commercial
1988,"BASS, WHITE",10,0,,,Public,Commercial
1988,"CRAB, JONAH",100,0,75,44,Public,Commercial
1988,CRAPPIES **,"1,640",1,"2,171","1,282",Public,Commercial
1988,"EEL, CONGER","8,500",4,"1,032",609,Public,Commercial
1988,"HAKE, WHITE","4,900",2,"1,906","1,126",Public,Commercial
1988,"MUSSEL, SEA","80,000",36,"82,558","48,758",Public,Commercial
1988,"POUT, OCEAN","30,100",14,"4,569","2,698",Public,Commercial
1988,"TROUT, LAKE",16,0,,,Public,Commercial
1988,"CARP, COMMON","29,434",13,"9,080","5,363",Public,Commercial
1988,"HAKE, SILVER","4,189,600","1,900","1,441,013","851,048",Public,Commercial
1988,"MARLIN, BLUE","4,300",2,"1,628",961,Public,Commercial
1988,MENHADENS **,"504,100",229,"41,558","24,544",Public,Commercial
1988,"PERCH, WHITE","64,733",29,"59,855","35,350",Public,Commercial
1988,"SALMON, COHO",5,0,,,Public,Commercial
1988,"SCALLOP, BAY",300,0,"2,375","1,403",Public,Commercial
1988,"SCALLOP, SEA","266,900",121,"1,186,929","700,988",Public,Commercial
1988,SEAROBINS **,"1,300",1,200,118,Public,Commercial
1988,STURGEONS **,"58,804",27,"65,508","38,688",Public,Commercial
1988,SUNFISHES **,"5,076",2,"2,183","1,289",Public,Commercial
1988,"TUNA, BIGEYE","477,400",217,"2,106,824","1,244,269",Public,Commercial
1988,BILLFISHES **,300,0,144,85,Public,Commercial
1988,"COD, ATLANTIC","703,700",319,"595,064","351,439",Public,Commercial
1988,"DORY, BUCKLER",800,0,249,147,Public,Commercial
1988,"EEL, AMERICAN","35,292",16,"81,346","48,042",Public,Commercial
1988,FLATFISHES **,100,0,20,12,Public,Commercial
1988,"MARLIN, WHITE","2,800",1,"1,028",607,Public,Commercial
1988,"PERCH, YELLOW","67,446",31,"80,727","47,677",Public,Commercial
1988,"SHAD, GIZZARD",400,0,39,23,Public,Commercial
1988,"TUNA, BLUEFIN","57,600",26,"107,095","63,249",Public,Commercial
1988,CRUSTACEANS **,"10,000",5,"9,755","5,761",Public,Commercial
1988,DOLPHINFISH **,"16,000",7,"28,013","16,544",Public,Commercial
1988,"SHAD, AMERICAN","602,332",273,"232,762","137,467",Public,Commercial
1988,"TROUT, RAINBOW",2,0,,,Public,Commercial
1988,"TUNA, ALBACORE","66,000",30,"37,737","22,287",Public,Commercial
1988,"BASS, BLACK SEA","121,000",55,"177,882","105,055",Public,Commercial
1988,"BULLHEAD, BROWN","48,784",22,"31,562","18,640",Public,Commercial
1988,"CONCHS, TRUE **","125,700",57,"152,832","90,261",Public,Commercial
1988,"FLOUNDER, WITCH","21,300",10,"32,340","19,100",Public,Commercial
1988,"MULLET, STRIPED","2,100",1,"1,035",611,Public,Commercial
1988,"OYSTER, EASTERN","323,900",147,"1,752,406","1,034,953",Public,Commercial
1988,"SHARK, THRESHER","4,100",2,"1,752","1,035",Public,Commercial
1988,"TUNA, YELLOWFIN","726,000",329,"1,202,187","710,000",Public,Commercial
1987,"FLOUNDER, SUMMER","2,641,400","1,198","5,080,129","2,898,011",Public,Commercial
1987,"FLOUNDER, WINTER","1,226,900",557,"1,190,103","678,906",Public,Commercial
1987,HARVESTFISHES **,"1,008,600",457,"468,892","267,484",Public,Commercial
1987,"PUFFER, NORTHERN","1,000",0,732,418,Public,Commercial
1987,"TILEFISH, GOLDEN","4,401,200","1,996","4,815,392","2,746,989",Public,Commercial
1987,"HERRING, ATLANTIC","115,200",52,"17,873","10,196",Public,Commercial
1987,"LOBSTER, AMERICAN","1,146,700",520,"3,773,946","2,152,885",Public,Commercial
1987,"MACKEREL, SPANISH","16,600",8,"13,435","7,664",Public,Commercial
1987,"MACKEREL, ATLANTIC","393,500",178,"116,818","66,640",Public,Commercial
1987,"SHARKS, DOGFISH **","155,700",71,"27,847","15,886",Public,Commercial
1987,"TUNA, LITTLE TUNNY","1,800",1,827,472,Public,Commercial
1987,"VERTEBRATES, JAWED","114,450",52,"8,476","4,835",Public,Commercial
1987,"CLAM, QUAHOG, OCEAN","75,500",34,"26,425","15,074",Public,Commercial
1987,"CRAB, ATLANTIC ROCK",300,0,221,126,Public,Commercial
1987,"CLAM, SURF, ATLANTIC","2,815,300","1,277","935,707","533,783",Public,Commercial
1987,"FLOUNDER, YELLOWTAIL","318,300",144,"423,280","241,464",Public,Commercial
1987,"LANCE, AMERICAN SAND","18,700",8,"12,957","7,391",Public,Commercial
1987,"CLAM, RAZOR, ATLANTIC",100,0,140,80,Public,Commercial
1987,"SQUID, LONGFIN LOLIGO","7,819,900","3,547","3,060,096","1,745,662",Public,Commercial
1987,"SQUID, SHORTFIN ILLEX","6,300",3,648,370,Public,Commercial
1987,"CATFISHES, FORKTAIL **","43,000",20,"35,000","19,966",Public,Commercial
